char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
04525377af40,Luke Hobbs,Fast & Furious,gender: Male | actor: Dwayne Johnson | status: Alive,"Hobbs was once tasked to capture then fugitives Dominic Toretto and Brian O'Conner after they were framed for the death of three DEA agents in Rio de Janeiro but decided to join them in their heist after his team was murdered in an ambush by Hernan Reyes. He later enlisted the help of Dominic Toretto's Crew to apprehend Owen Shaw, and helped apprehend Owen's brother Deckard following the apparent death of Han Seoul-Oh. However, he returned to recruit his male children once they reached adolescence to recruit them into his crew, although he showed no familial love or respect for his sons when some of them were killed during his heists.","Lucas ""Luke"" Hobbs is a former agent of the . Hobbs was once tasked to capture then fugitives Dominic Toretto and Brian O'Conner after they were framed for the death of three DEA agents in Rio de Janeiro but decided to join them in their heist after his team was murdered in an ambush by Hernan Reyes. He later enlisted the help of Dominic Toretto's Crew to apprehend Owen Shaw, and helped apprehend Owen's brother Deckard following the apparent death of Han Seoul-Oh. He sought help from Dominic's crew once more for a clandestine operation and was eventually forced to work with Deckard in order to prevent a nuclear war triggered by a named Cipher when Dominic appears to join her syndicate. In the end, they made amends with each other and both of them are apart of Dom's team. Two years later, Hobbs was forced to work with Deckard once again to aid his sister Hattie, an MI6 agent who injected herself with a biological virus capable of eliminating half of the global population, while defe"
899639b866ba,Emma of Normandy,Vikings,actor: *Laura Berlin | status: *Alive | seasons: *1 *2 *3 | first: *''Viking'' | last: *''Destinies'',,"Emma of Normandy is one of the wealthiest women in Europe. She is from the Norman court and of Viking blood. She is the great-granddaughter of the Viking and first Duke of Normandy, Rollo. Biography Early Life Emma was born into Norman nobility. As a female, she had no rights or land, and was viewed as a piece of her father's property. Emma came to England at fifteen years old and unable to speak the language. She now views England as home more than Normandy. She is the much younger second wife of King Æthelred, making her Queen of England. Should she be sent back to Normandy, she would once again become property of her father. Season 1 Emma arrives at the royal palace in London where Æthelred is on his deathbed. She reassures him that she will help her stepson Edmund as much as she can. Emma worries though the Edmund is not ready to rule because of his inexperience and hot-bloodedness. Before departing to defend Denmark, Canute marries Emma in the middle of the night. When E"
951a935c5e30,Atticus,Spartacus,first: S0E02: Missio (mentioned) | last: S0E02: Missio (mentioned) | status: Unknown (presumed active) | actor: None,,"Atticus is a Roman nobleman hailing from the city of Rome. Character Outline He was mentioned as having hosted a ""sober airless affair' the last time that Varus and Gaia had seen each other. Atticus was described as a ""desiccated specimen."" Trivia The name Atticus is of Greek origin, which means ""man from Attica"", which is a region in eastern Greece where the city-state of Athens is located. There was a historical personl Titus Pomponius Atticus (112-32 BCE), a Roman of Equestrian status, who was a philosopher, moneylender and Editor of the games. The last name was a nickname, as Atticus was a known Hellenophile who had a residence in Athens as well as Rome. He was a personal friend of the Senator Marcus Tullius Cicero. However, he is much younger than Atticus who was mentioned in the series. Category:Male Category:Roman Category:Unseen Characters Category:Unknown Status Category:Rich people"
eb2f65a0135c,Lumen Pierce,Dexter,gender: '''Female''' | status: '''Alive''' | actor: '''Julia Stiles''' | seasons: '''Season Five''',"With the assistance of Dexter Morgan, she hunted down the group of men who raped and tortured her, directly killing two of them (Alex Tilden and Jordan Chase) while the others (Boyd Fowler, Dan Mendell and Cole Harmon) were killed by Dexter. After the death of Hannah McKay and murder of Angel Batista, Lumen and Harrison are the only living people in the main series to know Dexter's secret, and one of several living characters in the franchise overall to be aware (alongside Angela Bishop, Al Jolly and Charley). She and Angela are also the sole surviving main love interests of Dexter, the rest (Rita Morgan, Lila West and Hannah McKay) having either been murdered or died of natural causes.","Lumen Ann Pierce is the deuteragonist in Season Five of the Showtime series DEXTER. With the assistance of Dexter Morgan, she hunted down the group of men who raped and tortured her, directly killing two of them (Alex Tilden and Jordan Chase) while the others (Boyd Fowler, Dan Mendell and Cole Harmon) were killed by Dexter. In time, she grows close to Dexter, with them becoming partners-in-crime, and lovers. After the death of Hannah McKay and murder of Angel Batista, Lumen and Harrison are the only living people in the main series to know Dexter's secret, and one of several living characters in the franchise overall to be aware (alongside Angela Bishop, Al Jolly and Charley). She and Angela are also the sole surviving main love interests of Dexter, the rest (Rita Morgan, Lila West and Hannah McKay) having either been murdered or died of natural causes. Description Lumen is a 5'3"" pretty woman in her early 30s with long blonde hair, and a slender body. She has multiple scars on h"
cc4ebf594df2,Katniss and Peeta Mellark's son,The Hunger Games,gender: Male,,"Katniss and Peeta Mellark's son is the second child of Katniss Everdeen and Peeta Mellark. He has an elder sister, and was born a little more than fifteen years after the Second Rebellion.Mockingjay, Epilogue Biography Katniss' pregnancy with her son was easier than her pregnancy with her daughter. He is a toddler during the epilogue and is at least a few years younger than his sister. However, in the film, their birth order is reversed, making him a few years older than his infant sister.The Hunger Games: Mockingjay - Part 2 Katniss truly loves her children, appreciating their ignorance towards the Games. However, she is remorseful, knowing that someday she will need to tell her children about their parents' role in the Games and the rebellion. Physical description Katniss and Peeta's son has his father's blond hair and his mother's gray Seam eyes, as well as chubby legs. Trivia In The Hunger Games: Mockingjay - Part 2, he was portrayed by Jennifer Lawrence's nephew, Bear Lawrence"
6e80e861f730,Brenda Turner,The 100,gender: Female | status: Unknown | actor: Unknown | seasons: One,,"Brenda Turner is a minor character in the first season. She is one of the delinquents sent to Earth to see if it is survivable. She is first seen in Pilot on one of the screens in Earth Monitoring Station. Throughout the Series Season One= In Pilot, Brenda's name is seen on one of the screens in the Earth Monitoring Station. In Earth Skills, Brenda Turner watches Wells Jaha and John Murphy fight, she also subsequently hears the announcement that there are still Grounders on Earth. In His Sister's Keeper, Brenda listens to Bellamy's speech about finding Octavia. However, she does not join in the search party to find her. In Contents Under Pressure, Brenda shelters from the storm in the dropship. Later when Raven successfully contacts The Ark she can be seen celebrating. Category:Minor Characters Category:Delinquents Category:Sky People"
619c65069ff1,Troy Walsh,Stranger Things,"status: Unknown (presumably alive) | gender: Male | appearances: 1, 3, 4, 6, 7 | born: Between June and November","He did not appeared to be a very remorseful or caring person, as revealed by his countless remarks about Will's disappearance and apparent death. At the assembly was being held for Will, as everyone believed he was dead, Troy and James cruelly made fun of his death, which caught the attention of Mike and Eleven. Brute Strength: Troy and James confronted Mike, Dustin, and Lucas at a playground, where Troy laughed and said that his father said that Will was dead and that he was killed by another queer.","Anthony ""Troy"" Walsh,Hawkins Middle School Yearbook/Hawkins High School Yearbook portrayed by Peyton Wich, is a recurring antagonist in Stranger Things. He is the best friend of James Dante, and together they often bully the Party. When Troy was humiliated after a funeral assembly for Will Byers, Troy and James took it upon themselves to get revenge on Mike, whom Troy blamed for his humiliation. When cornering Mike and Dustin at Sattler Quarry, Troy was stopped from inflicting any harm on the boys by Eleven who proceeded to break Troy's arm in retaliation, leaving Troy scared and conscience-stricken. History Background Anthony Walsh was born in to Mr. and Mrs. Walsh, and presumably was raised in Hawkins, Indiana for most of his life. At some point, he became best friends with James Dante. Together, they bullied Mike Wheeler, Dustin Henderson, Lucas Sinclair, and Will Byers since at least the fall of 1980,Stranger Things and Dungeons & Dragons primarily about their appearance, cleido"
1832ac351f7b,Neely,Mission: Impossible,species: Human | gender: Female | status: Alive,,Neely is a military officer with the rank of Rear Admiral. She is the Commander of Carrier Strike Group 10. Biography Neely first appears when Ethan Hunt outlines his plan to her Appearances Mission: Impossible – The Final Reckoning References Category:Female Characters Category:Mission: Impossible – The Final Reckoning characters
a1d44aee9751,Gumchum,The Boys,species: Supe | gender: Male | status: Alive,,"Gumchum is a member of Team Titanic. Background A member of the minor-league super-hero group Team Titanic with a habit of offering people gum while chewing gum at inappropriate times and unknown powers. Gumchum was in a meeting with Vought-American executives James Stillwell and Jess Bradley when the team was attacked by The Frenchman and The Female. In the ensuing skirmish, Gumchum was largely ignored while his team clashed with the invaders, and he ended up as one of the team's few surviving members. Trivia It is possible that Gumchum has no powers. Category:Characters Category:Comic characters Category:Male Characters Category:Supes Category:Team Titanic Category:Unknown Powers"
00df900a3579,Maricruz Delgado,Prison Break,status: Alive | gender: Female | first: Pilot | last: Call Waiting | actor: *Nadine Velazquez *Camille Guaty *Melissa Marsala,,"Maricruz Delgado is Fernando Sucre's girlfriend and fiancee who aided him after his escape and was abducted by bounty hunter Brad Bellick. She eventually became the mother of Lila Maria Sucre. Biography Background thumb|A stunning Maricruz arrives at her birthday party Maricruz met Fernando Sucre three years prior to his conviction and they began dating a year later. Around six months after Sucre's incarceration at Fox River State Penitentiary, Maricruz moved to New York after accepting a job as a buyer for a major Manhattan fashion outlet. Sucre's cousin Hector Avila moved to New York one month after Maricruz did, claiming that his company transferred him there. Hector is often responsible for driving Maricruz to the prison so she can see Sucre when she goes visit him every Tuesday (she always calls before hand). (1x1) While this is seemingly innocent, Hector is in fact a rival for Maricruz's affections. She was first mentioned when Sucre was writing a love letter to her. The pla"
7deb389ce0b9,Sequoia,The Matrix,appearances: *''The Matrix Resurrections'' | status: Alive | species: Human | gender: Male,"It almost killed him, but luckily he ended up meeting his wife, Sequoia's mother, and found another reason to live.","Sequoia,New ‘Matrix Resurrections’ Images Confirm Jonathan Groff’s Character called Seq (""seek"") for short, is the Operator of the Mnemosyne. Sequoia and others aboard the Mnemosyne helped bring Neo and Trinity back to the Real World after their deaths and resurrections. Biography Character Overview Sequoia serves as the tech-savvy crew member aboard the Mnemosyne. Loyal, witty, and slightly anxious under pressure, Sequoia acts as the digital eyes and ears for Bugs and her team during their missions inside the Matrix. His role echoes that of classic Operators from earlier films, managing digital surveillance, guiding team members, and offering real-time support. Sequoia’s personality stands out through his sharp banter, quick thinking, and deep belief in the cause to free minds from the Matrix. His character adds a grounded, human element to the crew, emphasizing the continued need for collaboration between those inside and outside the simulation. Pre-Series Sequoia's father lov"
6684570a2f47,Daryl Dixon (TV Universe),The Walking Dead,actor: Norman Reedus | gender: Male | status: Alive,"In the years following Rick's assumed death, he started living in the woods after spending a long time searching for his best friend's body. However, after Sophia's death, he reverts to his original hostility and becomes emotionally detached from the group. Moreover, he helps defend the prison after Rick's psychological collapse due to Lori's death, takes care of Judith, and also demonstrates his leadership capabilities by keeping the team united.","Daryl Dixon is a survivor of the outbreak in AMC's Television Universe. He is a main character in The Walking Dead, the protagonist of The Walking Dead: Survival Instinct, one of two protagonists of The Walking Dead: Onslaught, and one of two protagonists in The Walking Dead: Daryl Dixon. He served as the sole protagonist of Daryl Dixon in Season 1 and serves as the co-protagonist, alongside Carol Peletier, starting in Season 2. He is the younger brother of Merle and the last surviving member of his family. Daryl is an expert at hunting, tracking, navigation, and observation. He is also a skilled combatant, knife-wielder, and crossbowman. Rick Grimes values him as his right-hand man, close friend, and later on as a brother figure. Daryl is at first a brazen, surly, impulsive redneck but develops himself as an integral part of the group due to his survival skills. His aggression is unprecedented, and it remains one of his most valuable assets, as well as one of his most noticeable. Fo"
eb93d6518339,Jessie Eden,Peaky Blinders,"born: February 24, 1902Winson Green, Birmingham, England | status: Alive",He subsequently committed suicide via a self-inflicted gunshot wound to the head and she still grieves his death.,"Jessie Eden is a union leader and communist agitator in Peaky Blinders who is based on the real-life person of the same name. She organizes a strike in Birmingham comprised of all-female factory workers. In this capacity, she serves as the secondary antagonist of Season 4. Character History Background Jessie was born Jessie Shrimpton on February 24, 1902 at 61 Talbot Street in Winson Green. After WWI, her boyfriend returned from Passchendaele with “shell-shock,” now known as post-traumatic stress disorder. He subsequently committed suicide via a self-inflicted gunshot wound to the head and she still grieves his death. Jessie is a union leader at one of Thomas Shelby's factories and is a member of the Stechford branch of the British Communist Party. In 1924, Jessie is a shop steward at the Lucas factory in Sparkhill. She brings all the female workers in the spot-welding and wire-cutting shops out on strike that day. They are protesting at poor conditions, lack of holidays, unsanit"
f8d4da02a2de,Jimmy McNulty,The Wire,"actor: Dominic West | seasons: 1, 2, 3, 4, 5 | birth: 1971 | status: Alive | Status: Alive",McNulty becomes convinced that Gant was murdered by the Barksdale Organization to retaliate and discourage future witness testimony. McNulty informed Judge Phelan that a state's witness from his presiding case was murdered. McNulty discovered a front-page article identifying William Gant as a murdered state's witness.,"James ""Jimmy"" McNulty is a retired Baltimore Police Department detective. Although dedicated and intelligent, McNulty is disliked by many of his peers and commanders because of his insubordinate attitude and sense of intellectual and moral superiority. His obsessive personality causes friction in both his personal and work life and leads to issues with alcoholism and infidelity. Despite his self-destructive nature, McNulty's intransigence led to the initiation and success of multiple police investigations. Personality McNulty is introduced as a roguish detective with a stubborn and obstinate approach to police work. He has a disdain for the corrupt Baltimore system that often hinders his investigations, as well as a dislike of police work that he views is a waste of his time, such as the Marine Unit. McNulty does not desire to merely solve cases, and wants to complete criminal investigations that catch big-time offenders and drug kingpins. He has proven, time and time again, to be w"
733589d938af,Gambit,Marvel Cinematic Universe,species: Mutant | gender: Male | actor: Channing Tatum | status: Alive,"|Gambit learns about Human Torch's fate
Gambit mentioned those who had been killed by Nova, and brought up that Human Torch had gone missing. Deadpool explained that Nova killed Human Torch, and then tried to motivate the Resistance to help him save his world.","Remy LeBeau is a mutant with the ability to manipulate kinetic energy, displaying a talent for card throwing and using a bō staff. Having eventually taken the name Gambit, he was banished to the Void by the Time Variance Authority, where he joined the Resistance to battle Cassandra Nova and her forces. He and his team forged an alliance with Deadpool and Wolverine to defeat Cassandra and escape the Void. Biography Banished to the Void Life in the Void Remy LeBeau resided in the Void as a kinetic energy manipulative mutant dubbed Gambit with no knowledge of his prior life. While in the Void, Gambit affiliated himself with the Resistance, a group of heroes that opposed the rule of oppressive omega-level mutant Cassandra Nova and her henchmen. Gambit took residence at the Resistance's hideout, where he amassed a collection of liquor. Gambit later fought alongside the Resistance members in battle against Nova and her forces, and witnessed the deaths of Quicksilver, Punisher, Daredevil "
3492829ada80,Stalker (Elite Clan),Alien vs Predator,status: Alive | gender: Male,,"Stalker was an Elite-ranked Yautja and a member of the Elite Clan, alongside fellow Elites Dark, Wolf, Hunter, the Serpent Hunter, an unnamed Elite Predator, and Clan Leader Spartan. Equipment Stalker carried some of the usual Yautja gear, including a Plasmacaster mounted on the left side of his back that went over his left shoulder and a Medicomp on the middle left of his back, and presumably a Cloak and a Self-Destruct Device in his Wrist Gauntlet; as with the rest of the Elite Clan, he carried Dual Wristblades on both gauntlets. His bio-helmet was unique in that it did not cover his full face and exposed most of his forehead area and cheeks. His helmet also had one visor for both of his eyes to look through. Bio-helmet Cloak Plasmacaster Wrist Gauntlet Self-Destruct Device Medicomp Dual Wristblades Trivia Stalker does not appear in the game's singleplayer campaign, appearing only as a multiplayer skin, unlocked when players reach Rank 7. Category:Predators featured in video game"
537523baa9ff,British Ambassador to Germany,James Bond 007,status: Alive | portrayed: Patrick Barr,,"The British Ambassador was a fictional unnamed diplomat who appeared briefly in the 1983 James Bond film Octopussy. He is played by British actor Patrick Barr. Biography During a formal gathering at the ambassador's residence in Berlin, a mortally wounded 009 enters the compound and falls through a patio door, dropping a Fabergé egg right in front of the ambassador. The shocked ambassador most probably contacted the secret service afterwards. Trivia The ambassador wears several orders and medals with his evening dress. The blue riband and the star on his coat show he is a Knight of the Order of the Garter, Britain's highest order of chivalry. The badge around his neck is of the Spanish Order of the Golden Fleece, an extremely unlikely award for a Briton to receive. The medals on his lapel are the 1939–1945 Star, the France and Germany Star, the Burma Star, the Defence Medal, the War Medal 1939–1945 and the Queen Elizabeth II Coronation Medal. He is not wearing any insignia of the "
25fb735b3212,Barney Fellows,Jurassic Park,species: Human | gender: Male | status: Unknown | appearances: (cameo),,"Barney Fellows was a friend of Dennis Nedry. He worked at a company named Symbolics, located in Cambridge, Massachusetts. History Jurassic Park When Nedry was puzzled by some of the work he had been contracted to do by InGen, he asked Fellows for some assistance. Nedry stated how much computer memory the database required, Barney said it must be a mistake; nothing takes up that amount of space. Due to the non-disclosure agreement Nedry had signed, he wasn't able to give enough info for Fellows to make anything but a rough, but ultimately correct, guess: that InGen was doing something involving DNA. Movies He was briefly mentioned in the movie, with Hammond telling Arnold to ""Phone Nedry's people... In Cambridge..."" only to discover that the phones were dead. Category:Minor Characters Category:Jurassic Park (novel) characters Category:Male characters Category:Novel-Only Characters Category:Unseen Characters"
ddb048077745,Mehen,DC Extended Universe,species: Egyptian God | gender: Male | status: Unknown,,"Mehen was a god worshipped in Ancient Egypt. Biography Around 2600 B.C., the Council of Wizards chose the individual Hurut as their champion, bestowing among other abilities, the Courage of Mehem. Soon after, Hurut discovered his father Teth-Adam dying from wounds inflicted by his enemies, leading him to bestow his powers to his father. Trivia References External Links Category:Egyptian Gods Category:Males Category:Gods Category:Mentioned Only Characters"
2dcb0d28d51c,Charlie Irwin,Grey's Anatomy,status: Alive | seasons: '''S19:''' 3 and 4 | portrayed by: Reginald Veljohnson,"Pruitt's Death
Charlie, Captain Lawrence, and Snuffy Souza came to Station 19 with Pruitt to tell stories to the current team and play cards.","Charlie Irwin is a retired firefighter who worked with Pruitt. History Early Life Charlie worked with Pruitt Herrera at SFD Station 19. He left the fire service in May 2012. Pruitt's Death Charlie, Captain Lawrence, and Snuffy Souza came to Station 19 with Pruitt to tell stories to the current team and play cards. When part of the team was called out to free people trapped in a storage unit, they grabbed the radio and listened to see how well trained the team was. They discussed every call any of them made, as the call progressed from trapped civilians to a fire. When they heard over the radio that several firefighters became trapped in the storage facility and were running out of air, Pruitt abruptly got up and left. They continued to listen to the radio and heard that Pruitt was going up to ventilate the roof, knowing that once he did, he would fall into the fire. Lawrence told Irwin to prepare to sound the 20 bells. Irwin pointed out that Pruitt was retired, but Lawrence countered"
7d9f28729d7b,Harold,Breaking Bad / Better Call Saul,Portrayed by: Jermaine Washington | Gender: Male | Status: Alive,,"Harold is a security guard for Sandpiper Crossing. History Season 1 When Jimmy comes back to Sandpiper, Paula tells him that he is banned from entering the premises. She says that they've enacted a new policy in order to protect their residents from unwanted ""legal solicitation."" As Jimmy argues with Paula, he hears the sound of shredding from the adjacent office. Jimmy manages to talk his way into being allowed to use the restroom, where he furiously scribbles a ""demand letter"" on toilet paper, informing Sandpiper Crossing of pending litigation against them. He thrusts the ""document"" at her before he is tossed out by Harold and Gary. Appearances Better Call Saul Category:Living Characters Category:Characters Category:Season 1 Characters (Better Call Saul)"
6e2fb2b1b95a,Kyker (The Lie),Lost,Status: Alive | Actor: Michelangelo Zee,,"Kyker was a police officer working under the LAPD, and was assigned to the case of Hurley who was suspected of a triple homicide. Kyker and his partner were called to Hurley's house when Hurley was hiding there, they spoke with Hurley's father who told them that he did not know of Hurley's whereabouts. However, Kyker and his partner began to wait outside Hurley's house, until Hurley ran outside shouting that he was a murderer and allowed himself to be arrested at night. As a result, they took him into custody. Trivia The role was a non-speaking part, therefore, the actor wasn't credited in the episode. Kyker's name wasn't mentioned in the episode, but the police business card he given to Hurley's father had his name on. Although the card wasn't shown clearly in the episode, it was later sold in the lost auction, and pictures of the item revealed the character's name as Kyker. Kyker was named after the property master of the series, Rob Kyker. Category:Characters Category:Season 5 "
81074d979af1,Topspin TFP,Transformers,species: Cybertronian | status: Unknown | gender: Male,"History 
TBA
Category:Autobots
Category:Wreckers
Category:Combiners
Category:Males
Category:Possibly Deceased Characters
Category:Characters
Category:Fall of Cybertron Autobots
Category:Flying Character",Topspin is a flight-capable Autobot Wrecker. He combines with four of his Wrecker comrades to form Ruination. He forms the left leg. History TBA Category:Autobots Category:Wreckers Category:Combiners Category:Males Category:Possibly Deceased Characters Category:Characters Category:Fall of Cybertron Autobots Category:Flying Character
aae2f4043ca3,Dorman,Avatar,status: Unknown | species: Human | gender: Male | portrayed: Kevin Dorman | first: ''Avatar: The Way of Water'' | last: ''Avatar: Fire and Ash'',"It is unknown if he succeeds to escape or he dies with Ardmore, leaving his fate unknown.","Dorman is a member of the Security Operations, who serves as General Frances Ardmore's adjutant on Bridgehead following the RDA's return to Pandora in 2168. Biography Dorman presumably arrived on Pandora alongside his superior General Ardmore with the initial ten ISV's and was was stationed on Bridgehead, the new city-sized base located on the shores of one of the oceans of Pandora. Avatar: The Way of Water thumb|left|250px|Dorman with General Frances Ardmore. When Recom Quaritch and the first recombinant squad arrived at Bridgehead, he introduced the colonel and Recom Wainfleet to General Ardmore in one of the armor bays. Dorman also followed the general and the two recombinants as they wandered through a construction site and a 3D printing facility manufacturing a S-76 SeaDragon, before arriving at the Ops Center, where they discussed the attacks Jake Sully and his resistance have committed. He later accompanied General Ardmore on her personal Dragon Assault Ship called the Dragon"
e42d0cef05a5,Mr. Miller,The Sopranos,portrayed by: David Morritt | status: Alive | gender: Male,,"Mr. Miller is a supporting character in The Sopranos portrayed by David Morritt. Biography Mr. Miller is A.J. Soprano's science teacher at school and has his car stolen. In an attempt to get his son better grades, DiMeo capo Tony Soprano and soldier Salvatore Bonpensiero find and return a car that is the same model, a red Saturn, with Mr. Miller's number plate on it. His real car was scrapped by the thieves before they were found and the number plate was taken from the wreck. He notices the change when opening the trunk, seeing the inside of the Saturn is another colour and the paint is still somewhat fresh. Appears in: ""46 Long"" Category:Characters Category:Males Category:Minor Characters Category:Civilians Category:One-Off Characters Category:First name unknown Category:Teachers Category:The Sopranos (Season 1) Characters"
1f155561205f,Fiona Larkin,Sons of Anarchy,status: Alive | portrayed by: Bellina Logan | appearances: 7 Episodes (see below),,"Fiona Larkin is Chibs Telford's estranged wife on the FX original series Sons of Anarchy. Played by American actress Bellina Logan, Fiona makes her debut on the episode ""Potlatch"" in season two. Playing a recurring role throughout the same and subsequent season, Fiona was last seen in the season three episode, . Biography As a True IRA member, Fiona is very dangerous. Gemma Teller-Morrow, a tough old lady herself, stated that Fiona is one of the only three women she fears, also describing her as an ""Irish bitch"". Fiona wants to protect her daughter more than anything in the world. Season 2 ""Potlatch"" In hospital, Filip ""Chibs"" Telford finally comes around, he is shocked to see Fiona, his estranged wife has come to visit. She kisses him, saying it is from Kerrianne, their daughter. Chibs says Fiona coming here was a bad idea, before drifting back to sleep. Fiona is currently with James ""Jimmy O"" O'Phelan and usually resides in Ireland as an active member of the IRA. Fiona sits w"
985eaaf4351f,Annie Jones,Supernatural,status: Alive | actor: Katherine Ramdeen,"Phelps' death as he'd believed in her and because of the way he died and tells Henry there are awful things out there. Richard drags Claire over to feed on her and Alex confirms Jody's story that the Winchesters are hunters who killed Alex's entire nest. During the fight, Alex kills one of the monsters with several shots to the chest.","Alex Jones, born Annie, was reported abducted in 2006 outside of Kenosha, Wisconsin. She was kidnapped by Celia and her family, and used as a blood slave and as a lure, bringing unsuspecting victims to the nest for her family to feed on. She ran away out of guilt for what she was doing. She has since been adopted by Jody Mills. History Season 9 Annie arrives in Sioux Falls, South Dakota where she is arrested by Deputy Frank and thrown in jail. After getting a breaking and entering call, Frank leaves her alone and her vampire ""brother"" Cody arrives, having hunted her down. Scared, Annie cowers until Sheriff Jody Mills arrives and decapitates Cody with a fire axe. Annie refuses to thank Jody as Cody was her ""brother."" Jody calls in Sam and Dean who try to get information out of Annie after determining she's not a vampire. Annie, demanding to be called ""Alex,"" recognizes them as hunters and refuses to tell them anything to help them hunt her ""family."" Using her bus ticket, Sam and Dean "
9105b42a9e09,Giggles,Westworld,status: Unknown | species: Human | gender: Male | actor: Marshawn Lynch | seasons: Season Three,"Related Casualties
This list shows the victims Giggles has killed:
1 unnamed Serac's operative

 Gallery 

References

Category:Characters
Category:Male characters
Category:Human
Category:Criminals","Giggles is a criminal from Los Angeles, who is known to work with Ash and Caleb Nichols. Plot Season Three ""Parce Domine"" Giggles, alongside Ash and Caleb Nichols, team up through the RICO app, stealing an ATM. He later teams up with Caleb and Estefan, are hired to ""babysit"" a wealthy young man who has taken a new experimental drug and suffers from psychological withdrawals. This man slaps Giggles in the face during his drug-induced state, to which the criminal replies with strong punch. ""Genre"" Giggles, alongside Ash, help Dolores and Caleb smuggle Liam across the city, as they are being pursued by the operatives of Serac. ""Crisis Theory"" As Caleb ventures closer to Incite headquarters during an uprising, he finds Ash and Giggles amid the chaos, partaking in demolitions and (disrupting) crowd control respectively. Giggles manages to breach a segment of a barrier wall, allowing rioters to overrun the barricade and Caleb and Ash to race toward a police quadcopter. He is shot "
f0817bf4d100,Ronald Swale,Ozark,status: Alive | gender: Male,"About 
Swale is an investigator who visits thwe Byrdes and Langmore after the death of Agent Roy Petty.",Ronald Swale is minor character in the series. About Swale is an investigator who visits thwe Byrdes and Langmore after the death of Agent Roy Petty.
0b86b493969f,Jakob Toretto,Fast & Furious,gender: Male | status: Unknown | actor: John Cena Finn Cole (young),"Jakob eventually shared the truth about their father's death and after being betrayed by Otto, decided to help Dom's crew deactivate Project Aries. Death of Father
In 1989, Jakob and Dom worked on their father's pit crew during the last stock race of the season. Dom and Jakob both watched as their father died in front of them.","Jakob Toretto is the middle child of Jack Toretto, the brother of Dominic and Mia, and a former agent of the Agency under Mr. Nobody. He was exiled from his family by his brother after it became known that he tampered with his father's car during the 1989 stock race season at Baldwin Speedway, causing him to crash and die in an explosion. Jakob grew up in Dom's shadow and always sought revenge for what happened, betraying Mr. Nobody and going rogue to steal a device called Project Aries after he was convinced by his colleague, Otto. Jakob eventually shared the truth about their father's death and after being betrayed by Otto, decided to help Dom's crew deactivate Project Aries. After the successful mission, Jakob was accepted back into his family. Two years after making amends with his brother, Jakob was called to protect Brian Marcos and bring him to Portugal as he was being targeted by Dante Reyes. During a chase with Dante and his henchmen, Jakob chose to sacrifice himself to all"
