char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
a142a0ecf8df,Dama,Dune,death: 15240 AG,"Dama held Lucilla captive on Lampadas and ultimately killed her when she angered Dama. During the Battle of Junction, Dama was assassinated by Logno by means of Chaumurky in the presence of Darwi Odrade. Sabanda told her that she was a teacher of the young and Dama told her that all of the children on their planet had been killed by the Honored Matres.","[d. 15240 AG] was the Great Honored Matre during the War of the Sisterhoods. She was known as the ""Spider Queen"" among Bene Gesserit sisters and was a skilled strategist. Dama held Lucilla captive on Lampadas and ultimately killed her when she angered Dama. During the Battle of Junction, Dama was assassinated by Logno by means of Chaumurky in the presence of Darwi Odrade. Logno assumed her title of Great Honored Matre. Biography History Later in life, Dama wore an odious perfume, which served as a reminder of her flamebush from her homeland.Chapterhouse: Dune - Chapter 41: Floral identity marker for her own flamebush. Imagine that! But she is both sad and angry when she thinks of this. And she wonders why I bring it to attention. “Otherwise, the bush would not have accepted me,” Dama said. At some point prior to the Return of the Honored Matres, Dama lived on Dur, a planet without Futars.Chapterhouse: Dune - Chapter 26: She could almost imagine she had never left Dur, that there had b"
b763e698125f,Denise,The Twilight Saga,species: Human | gender: Female | died: Spring 2009 (killed by Victoria),"She screamed, completely horrified, and was killed seconds later. Appearances
New Moon film (deleted scene)

Category:Minor characters
Category:Film-only characters
Category:Deceased characters
Category:Humans
Category:New Moon","Denise was a woman who appeared in a deleted scene of the New Moon movie. Biography thumb|left|250px|Denise and Victoria. Denise and her husband, Michael, were attacked on their way through Forks. Their car was infiltrated by Victoria, and Denise got knocked out. When she came to, she tried to reach out to her husband, who was completely catatonic. Then he fell aside, showing a large bite mark on his neck. She screamed, completely horrified, and was killed seconds later. Physical appearance Denise had blond hair, blue eyes, and round facial features. Film portrayal thumb|150px|Erin Boyes Denise was portrayed by Erin Boyes in the New Moon movie. She later portrayed Anna-Marie Brandon in the segment The Mary Alice Brandon File. Appearances New Moon film (deleted scene) Category:Minor characters Category:Film-only characters Category:Deceased characters Category:Humans Category:New Moon"
4f503942c67f,Del Meeko,Star Wars,"birth: Ten years before Iden Versio | death: 34 ABY, Pillio | species: Human | gender: Male","Following the Rebel Alliance's theft of the plans to the Death Star in the year 1 BBY, Meeko became an agent of Inferno Squad, a special forces unit led by Captain Iden Versio. The Emperor's death in 4 ABY resulted in the activation of Operation: Cinder; as part of the overall Contingency, its purpose was to ensure the annihilation of both the Empire and its enemies. With no further use for Meeko, Ren turned the veteran soldier over to Commander Gideon Hask—a First Order officer who once served with Meeko as an agent of Inferno Squad—who personally executed his former comrade.","Del Meeko was a human male native of Coruscant, the capital world of the Galactic Empire during the Imperial Era. During the reign of Emperor Sheev Palpatine, Meeko served in the Imperial Military as a stormtrooper, a shoretrooper with the military rank of sergeant, an Imperial Starfighter Pilot, and subsequently as the chief engineer of a Star Destroyer when holding the rank of Lieutenant Commander. Following the Rebel Alliance's theft of the plans to the Death Star in the year 1 BBY, Meeko became an agent of Inferno Squad, a special forces unit led by Captain Iden Versio. The Emperor's death in 4 ABY resulted in the activation of Operation: Cinder; as part of the overall Contingency, its purpose was to ensure the annihilation of both the Empire and its enemies. Inferno Squad was dispatched to Fondor with orders to retrieve satellites that were critical to the execution of Operation: Cinder. After completing their mission, Meeko was ordered to destroy the Emperor's Observatory on Pil"
a316b79e3306,Unidentified insulting wizard,Harry Potter,died: Before 1995 | species: Human | gender: Male,"Behind the scenes
If he had a portrait at Hogwarts he may have died prior to 1995 as many portraits hung at Hogwarts, depicting deceased individuals at that time.","This individual was a wizard who possibly lived at Hogwarts School of Witchcraft and Wizardry. In 1995 he insulted the Fat Lady, calling her fat and ugly. Behind the scenes If he had a portrait at Hogwarts he may have died prior to 1995 as many portraits hung at Hogwarts, depicting deceased individuals at that time. Appearances Notes and references Category:British individuals Category:Males Category:Unidentified individuals Category:Wizards"
929c37f70003,Abu Bakr,Indiana Jones,"gender: Male | birth: October 573 Mecca, Arabia | death: August 23, 634 Medina, Rashidun Caliphate","Following Muhammad's death in 632, Abu Bakr became the first caliph.Indiana Jones Artifacts

Sources
Indiana Jones Artifacts

 Notes and references 

External links

Category:Historical figures
Category:Political leaders
Category:Religious personnel","Abu Bakr was the father-in-law of the Islam prophet Muhammad through his daughter Aisha. Following Muhammad's death in 632, Abu Bakr became the first caliph.Indiana Jones Artifacts Sources Indiana Jones Artifacts Notes and references External links Category:Historical figures Category:Political leaders Category:Religious personnel"
fa7df56cbd1c,Cooper,Game of Thrones,"Death: 301 ACCastle Black, the Wall | Appearances: ""The Watchers on the Wall"" | DeathEp: ""The Watchers on the Wall"" | Actor: Joe Claflin","They successfully kill the giant, but all of the black brothers are slain in the process.","Cooper​ was a member of the Night's Watch. Biography ​Game of Thrones: Season 4 During the battle for the Wall, Cooper takes part in defending the Wall against Mance Rayder's forces. When Castle Black's inner gate is threatened by the giant Mag Mar Tun Doh Weg, he accompanies Grenn, Donnel Hill, and other three black brothers to defend it. They successfully kill the giant, but all of the black brothers are slain in the process. Their bodies are discovered by Jon Snow and Samwell Tarly after the battle. After the arrival of Stannis Baratheon and his forces, though not seen, Cooper is among the numerous bodies of fallen black brothers burned in Castle Black's courtyard. ​In the books In A Song of Ice and Fire, there is no character by this name. Of the four men that accompany Donal Noye to face Mag the Mighty, only one is mentioned by his name - Spotted Pate of Maidenpool. The names of the other three are not mentioned. Appearances References Notes Category:Individuals appearing i"
21bb53d74efd,Bingo Baggins,Lord of the Rings,birth: TA 2864 (SR 1264) | death: TA 2960 (SR 1360) | gender: Male,"He died in TA 2960 (SR 1360)., Appendix C, ""Baggins of Hobbiton""

 Behind the scenes 

Originally, Frodo was going to be called Bingo, but after a time, Tolkien decided that that name was too silly for , which was becoming ever more serious.","Bingo Baggins was a hobbit of the Shire. Biography Bingo was born in TA 2864 (SR 1264) and was the brother of Bungo. He married Chica Chubb and they had one son, Falco Chubb-Baggins. Falco was most notable as Bilbo's cousin. He died in TA 2960 (SR 1360)., Appendix C, ""Baggins of Hobbiton"" Behind the scenes Originally, Frodo was going to be called Bingo, but after a time, Tolkien decided that that name was too silly for , which was becoming ever more serious. This name may be a callback to Frodo's earlier name. References Category:Hobbits Category:Baggins de:Bingo Beutlin es:Bingo Bolsón it:Bingo Baggins pl:Bingo Baggins uk:Бінґо Торбин"
8796e17fbd20,Samuel Bellamy,Pirates of the Caribbean,gender: Male | born: 1689 | died: 1717,"Though his career as a pirate captain lasted less than a year, Bellamy and his crew captured more than 50 ships before his death. Appearances
Pirates of the Caribbean Online 

External links

Notes and references

Category:Deceased individuals
Category:English
Category:Inhabitants of Nassau
Category:Pirate captains
Category:Real-world individuals","Samuel Bellamy (also known as Black Sam) was a pirate operating in the Caribbean Sea. Though his career as a pirate captain lasted less than a year, Bellamy and his crew captured more than 50 ships before his death. Biography Samuel Bellamy was born in Devonshire in England. The early days of his pirate career are unclear, but he was probably involved in attacks on the camps of salvors working on the wrecks of the Spanish 1715 treasure fleet, off Florida's east coast. These raids were led by the pirate Henry Jennings, so Bellamy may have served with him. By 1716, Bellamy had reached the pirate port of Nassau, where he sailed with the pirate Benjamin Hornigold, whose crew included Edward ""Blackbeard"" Teach. Hornigold had a degree of conscience, and his small pirate fleet fell apart in August 1716 when he refused to attack British merchant ships. Bellamy and Blackbeard decided to go their own ways and Bellamy was elected captain of Hornigold's former sloop, the Mary Anne. For the rest"
14ef5de53a04,Piter de Vries,Dune,death: 10191 AG,"The Baron, enraged, threatened to have Piter killed, but de Vries was not concerned, knowing that as a Mentat, he was still far too useful to the Baron to be disposed of. Informed by the Baron that he and Wanna would now be ""reunited,"" Yueh was summarily executed by Piter to end any future chance for retribution. Death
Piter lying on the floor, dead from Leto's poison tooth |thumb
Knowing the Twisted Mentat was about to torture him for information on Paul and Jessica's whereabouts after Yueh orchestrated their escape.","For adaption and Canon equivalents, see Piter de Vries (disambiguation) Piter de Vries (d. 10191 AG) was a Twisted Mentat developed by the Bene Tleilax. Serving House Harkonnen under the Baron Vladimir, Piter was an ambitious and impatient sadist whose bloodlust disturbed even his master. Exceedingly prideful of his Mentat talents, one of his few miscalculations involved predicting Lady Jessica - the object of his obsessive desire - would bear Duke Leto Atreides a daughter instead of a son, citing typical Bene Gesserit breeding and the Emperor's own lack of male heirs. Biography Breaking the Atreides thumb|left|The Baron and Piter The former steward of Arrakis before being replaced by his ancestral enemy, House Atreides, Baron Vladimir Harkonnen was determined to take back his profitable spice planet and end his hated adversary at any cost. A key figure in his efforts was his brilliant strategist, assassin and torturer, Piter de Vries. Unsympathetic to the Baron's ego or ideals"
3198fabba080,Waylon Forge,The Twilight Saga,"died: March, 2008 (killed by James's coven) | species: Human | gender: Male","He was fixing a small boat singing ""The Cat's Meow"" when James, Laurent and Victoria caught him by surprise (he calls out for a man named Joe), and, after stopping his attempt to escape, pressed him down and fed on him until he died. James, liking Waylon's jacket, also stole it after they killed him and was seen wearing it for the rest of the movie. Appearances
Twilight film

Category:Minor characters
Category:Film-only characters
Category:Deceased characters
Category:Forks police
Category:Twilight","Waylon Forge is a character created specifically for the Twilight film, and is not present in the novel. He is friends with Charlie Swan, and one of James's coven's victims. He is portrayed by Ned Bellamy in the movie. Biography Waylon was introduced as one of Charlie's friends from the police station. In the movie, he and Charlie had known each other for 30 years; he played Santa Claus every Christmas and handed out tiny bottles as Christmas presents to children. Twilight Waylon made his first appearance at the diner and asks Charlie's daughter, Bella, if she remembers him as Santa. Charlie then remarked that she hadn't spent Christmas in Forks since she was four. Cora referred to Waylon as ""Butt Crack Santa"". He was fixing a small boat singing ""The Cat's Meow"" when James, Laurent and Victoria caught him by surprise (he calls out for a man named Joe), and, after stopping his attempt to escape, pressed him down and fed on him until he died. After the killing, Victoria stole his sh"
43776bf2f723,Kason,Star Wars,"death: 4 ABY, during the rebellion on Akiva",,"Kason was a Corporal in the New Republic's Special Forces. In 4 ABY, he was among six SpecForce members selected for a mission to the planet Akiva which aimed to investigate the Imperial presence there and rescue pilot Wedge Antilles. The squad, led by Sergeant major Jom Barell, reached Akiva in a transport which they jumped from in a suborbital drop. Kason was first out of the vehicle, which was then hit by Imperial turbolaser fire from Akiva's surface and destroyed. Kason himself was then hit by the laser and vaporised. During his final mission the Corporal wore carbon-lace armor, an orbital drop mask and parawings. Behind the scenes Kason first appeared in the novel Aftermath, which was written by Chuck Wendig and released in 2015. Appearances Aftermath Sources Star Wars Encyclopedia: The Comprehensive Guide to the Star Wars Galaxy Notes and references Category:Individuals of unspecified gender Category:Individuals of unspecified species Category:Individuals with he/him pron"
9c0496cd98aa,Selina Sapworthy,Harry Potter,born: Before 1969 | died: Before 1993 | species: Human | gender: Female,"Appearances
  
 
 

 

Notes and references

es:Selina Sapworthy
fr:Selina Sapworthy
it:Selina Sapworthy
pl:Selina Sapworthy
ru:Селина Сэпворфи
Category:Authors
Category:Award recipients
Category:British or Irish individuals
Category:Deceased individuals
Category:Females
Category:Gryffindors
Category:Herbologists
Category:Portraits
Category:Wizards","Selina Sapworthy was a witch, a Gryffindor alumna at Hogwarts School of Witchcraft and Wizardry and, later in her life, an award-winning author in the fields of Herbology and plant-related divination. She was also a loyal servant to the International Quidditch Team, sometime after her graduation. Biography Early life In her youth, she attended Hogwarts, where she was Sorted into Gryffindor House. Later life Once she graduated from Hogwarts, Sapworthy became a loyal servant to the International Quidditch Team. She went on to write a Herbology book, Winogrand's Wondrous Water Plants, focusing specifically on the water plants among Sir Winogrand's collection in the African Lakes. It was part of the required reading at Hogwarts School of Witchcraft and Wizardry for at least a quarter of a century. She also published Xylomancy, a book exploring the eponymous (and often overlooked) art of divination by twigs. A portrait of her was hung at Hogwarts Castle by the 1990s, near the sixth-fl"
e3acafef12a8,Virgil,Indiana Jones,gender: Male | birth: 70 BC | death: 19 BC,,"Virgil (also Vergil) was a poet of the Roman Empire best known for writing the Aeneid, an epic poem in the style of Homer, that served as a national foundation myth for Rome, as descended from Aeneas, a survivor of the Trojan War. He is also credited with the phrase: ""Fortune favors the bold"" In 1930, when setting out to find the Temple of Old Uppsala in a blizzard by himself, Indiana Jones told Marcus Brody that Virgil didn't say ""Fortune favors the reasonable"". Appearances Indiana Jones Adventures: Volume 1 External links Category:Historical figures Category:Writers, Poets & Playwrights"
5051fe42385e,Dongo,Game of Thrones,"Birth: Beyond the Wall | Death: 301 ACCastle Black, the Wall | Appearances: 3 episodes | First: ""Valar Dohaeris"" | Last: ""The Children"" | DeathEp: ""The Watchers on the Wall"" | Actor: Ian Whyte","The ballista bolt impales him from behind and he is killed, which enrages Mag and spurs him to lift the gate and confront the men within all by himself. The Blu-ray commentary revealed that the way Dongo falls down after being shot in the back is an homage to the famous scene in the 1971 film The French Connection, when Gene Hackman's character shoots the hitman Nicoli.http://www.denofgeek.us/tv/game-of-thrones/243771/67-things-you-didnt-know-about-game-of-thrones-season-4
Although Dongo died, actor Ian Whyte returned in Season 5 to play a new giant, Wun Weg Wun Dar Wun (""Wun Wun""), who unlike Dongo, is a character from the novels.","Dongo, also known as Dongo the Doomed, was a giant in the wildling army of Mance Rayder. Biography Background Dongo is one of the non-human race of giants who joined the Free Folk army assembled by Mance Rayder, the King-Beyond-the-Wall. Game of Thrones: Season 3 thumb|left|Dongo's presence dominates Mance's camp. While approaching the camp of the Free Folk in Skirling Pass, Jon Snow witnesses this giant building a tent from the bones and tusks of a mammoth. As Jon stares at the giant in disbelief, Ygritte warns him that giants are shy, but quick to anger and tells him how she once witnessed a giant smash a man into the ground like a hammer to a nail. This giant catches Jon gawking at him and grunts in annoyance. Game of Thrones: Season 4 thumb|Dongo takes aim. During the battle for the Wall, Dongo emerges from the Haunted Forest holding a bow with the other members of Mance Rayder's army. He escorts Mag Mar Tun Doh Weg and his mammoth to the outer gate of the Wall. While a wildling"
a2a596e50ee5,Minto Burrows,Lord of the Rings,birth: TA 2996 (SR 1396) | death: Unknown | gender: Male,,"Minto Burrows was a Hobbit of the Shire. Biography Minto was born in TA 2996 (SR 1396) and was a descendant of the Masters of Buckland who could trace his ancestry back to Gorbadoc Brandybuck. He was the youngest of the four children of Milo Burrows and Peony Baggins. Little is known of his life other than that while his parents and his siblings Mosco, Moro and Myrtle all attended Bilbo's famous Birthday Party, Minto did not (possibly because he was only five years old at the time)., Appendix C: Family Trees, Baggins of Hobbiton In adaptations Video games In (2002), Minto appears in Hobbiton, voiced by an uncredited James Arnold Taylor. If a conversation is started with him, he related how Lobelia Sackville-Baggins had tried to chase him and Sancho Proudfoot off with her umbrella, and Minto had thrown an apple at her (but missed) in retaliation. Translations Foreign LanguageTranslated nameArabicمينتو بروسChinese明托·布洛斯FinnishMinto OnkaloinenGermanMinto LochnerItalianMinto Ri"
0f8b2be73dea,Elizabeth Swann's mother,Pirates of the Caribbean,gender: Female | died: Before 1720,"Biography
Life and death
Little is known of this woman's life, other than she was a woman of English descent who at some point met Weatherby Swann, with whom she married, and gave birth to a daughter, Elizabeth Swann. However, through unknown circumstances, the woman who was Weatherby's wife and Elizabeth's mother died at some point before 1720, leaving her husband alone to raise their daughter. Since the death of his wife, Weatherby had raised his daughter Elizabeth on his own as the Swann family sailed aboard the HMS Dauntless, where Elizabeth met Will Turner, traveling from England to the Caribbean, where Weatherby was appointed Governor of Port Royal.","This female individual was the wife of Weatherby Swann, with whom she had a daughter, Elizabeth Swann. Biography Life and death Little is known of this woman's life, other than she was a woman of English descent who at some point met Weatherby Swann, with whom she married, and gave birth to a daughter, Elizabeth Swann. As part of the Swann family, living in England, they loved each other. However, through unknown circumstances, the woman who was Weatherby's wife and Elizabeth's mother died at some point before 1720, leaving her husband alone to raise their daughter. On that day, Weatherby Swann took Elizabeth to the garden to show her the migratory birds in the sky, while strangers in top hats carried the body out of the bedroom.Fluch der Karibik, p. 15 Legacy 250px|thumb|right|Governor Weatherby Swann and Elizabeth, his late wife's daughter. Since the death of his wife, Weatherby had raised his daughter Elizabeth on his own as the Swann family sailed aboard the HMS Dauntless, where "
f9da8b7604ab,Leto Atreides I,Dune,birth: 10140 AG | death: 10191 AG,"Death
During the Siege of Arrakeen, Leto was betrayed by his private Suk doctor, Wellington Yueh, and turned over to the Harkonnens. Consequently, Leto died during the assassination attempt, but the Baron survived, although his twisted Mentat Piter de Vries was killed by the poison. The late Duke's legacy was felt in Paul's reign as Emperor, and also in the conception of a daughter, Alia Atreides, carried by Jessica but only discovered after Leto's death.","For adaption and Canon equivalents, see Leto Atreides I (disambiguation) Leto Atreides I (10140 A.G. - MarchAccording to Appendix IV, eight months before Alia, who was born in November. 10191 A.G.) was the 20th and penultimate Duke of House Atreides and the father of Emperor Paul Atreides. Well known for his even-handed and compassionate leadership style, Leto ruled over Caladan and later Arrakis while at war with the Baron Vladimir of House Harkonnen. Biography Life on Caladan A direct descendant of Ancient Greek monarch King Agamemnon, Leto I was famously known as the Red Duke and affectionately called Leto the Just. Celebrated for his fair and compassionate leadership, he managed the reins of Caladan and kept his military well-trained and battle-hardened, despite the softness of their verdant home and utopian lifestyle, as they could not afford weakness with the brutal Harkonnens as enemies. A model of strong but fair governance over his organized but spiritually content society,"
7577dab78ca3,Kristie,The Twilight Saga,"died: June 15, 2006 (killed by the Cullens and the Uley pack) | species: Vampire | gender: Female","Kristie was a newborn vampire and one of the group leaders in the Seattle newborn army, an army of newborn vampires which was created by Victoria in order to avenge the death of her mate, James. Kristie was killed in the battle with the Cullens and the shape-shifters. Kristie and her gang also were very reluctant to go into the sun, which they had previously believed would burn them to death, when Riley told everyone they could for the supposedly special four days a year in which vampires can roam in daylight.","Kristie was a newborn vampire and one of the group leaders in the Seattle newborn army, an army of newborn vampires which was created by Victoria in order to avenge the death of her mate, James. Kristie was killed in the battle with the Cullens and the shape-shifters. Biography The Short Second Life of Bree Tanner Kristie had her own ""small coven"" inside the army, similar to Raoul's. The two however were openly hostile towards each other and were overall enemies. Bree once said, ""If you're with Raoul then Kristie is the enemy and if you're with Kristie then Raoul is the enemy"". This was, however, put to an end when Riley forced all of the newborns to work together to fight the Cullens. Kristie's closest colleague was Jen. After Victoria learned that she had only five days to make her move on the Cullens, she had Riley tell the army about their enemies, the ""yellow-eyes"", and how they would defeat them together. But first he said they needed two leaders to lead the army. He called Kr"
4ded6e19a6bb,Chulco Gi,Star Wars,death: During the battle for Jedha | species: Lorrdian | gender: Male,"Gi and Ubin Des encountered Luke Skywalker, Leia Organa and Han Solo in their battle for Jedha after the destruction of the Death Star. Gi died after being corrupted by the dark side of the Force at the Central Isopter shrine, where he was subsequently impaled by Skywalker.","Chulco Gi was a Lorrdian male who was a member of the Brotherhood of the Beatific Countenance and aspired to join the Disciples of the Whills. Gi and Ubin Des encountered Luke Skywalker, Leia Organa and Han Solo in their battle for Jedha after the destruction of the Death Star. Gi died after being corrupted by the dark side of the Force at the Central Isopter shrine, where he was subsequently impaled by Skywalker. Appearances Star Wars (2015) 38 Star Wars (2015) 39 Star Wars (2015) 40 Star Wars (2015) 41 Star Wars (2015) 42 Star Wars (2015) 62 Sources Notes and references Category:Lorrdians Category:Males Category:Partisan members"
6ab13937c75b,Antonia Creaseworthy,Harry Potter,born: Before 1607 | died: Between 1783 and 1986 | species: *Human *Ghost | gender: Female,"(SOS Task Force Training - Calamity Essentials I: Portrait, Portrait on the Wall)

She had died by 1986, as a portrait of her appeared in the Headmaster's office at Hogwarts. Two portraits of Creaseworthy were hung within Hogwarts Castle sometime after her death.","Professor Dame Antonia Creaseworthy (fl. 1609Antonia Creaseworthy's Headmistress portrait was commissioned in 1624, meaning that she must have been at least seventeen years old and a recognised adult at that point (17), though she was likely older. - 1783) was a witch who lived in the 17th - The Paintings of Hogwarts: Masterpieces from the School of Witchcraft and Wizardry Sets and 18th centuries. There were at least two portraits of her at Hogwarts School of Witchcraft and Wizardry. She served as Headmistress of Hogwarts at an unknown point in time.Her full-body portrait is included in the Headmasters section of The Paintings of Hogwarts: Masterpieces from the School of Witchcraft and Wizardry SetsHer portrait has hung in the Headmaster's Two portraits of her hung at Hogwarts; one painted in 1624 depicted a middle aged woman. Biography Creaseworthy lived during the 17th and 18th centuries. During her life, she earned the title ""Dame"", the female equivalent of the honour of knighth"
040217a5f9b4,Robert Oppenheimer,Indiana Jones,"gender: Male | birth: April 22, 1904 | death: February 18, 1967","Now I become Death, the destroyer of worlds.""

In 1957, Irina Spalko mentioned Oppenheimer as part of America's superpower status through harnessing the atom for warfare, and then claimed that with the powers of the crystal skulls, she could do the same with psychic warfare for the Soviet Union.","J. Robert Oppenheimer was a renowned physicist. He was mostly known as the director of the Manhattan Project, the objective of which was to create an atomic weapon to end the second World War. In the early 1950s, he was accused of being a communist. Upon detonation of the first atomic bomb, Oppenheimer recalled a quote from the Indian sacred text, the Bhagavad Gita: ""If the radiance of a thousand suns were to burst at once into the sky, that would be like the splendor of the mighty one. Now I become Death, the destroyer of worlds."" In 1957, Irina Spalko mentioned Oppenheimer as part of America's superpower status through harnessing the atom for warfare, and then claimed that with the powers of the crystal skulls, she could do the same with psychic warfare for the Soviet Union. Appearances Indiana Jones and the Kingdom of the Crystal Skull Indiana Jones and the Kingdom of the Crystal Skull junior novel Category:Americans Category:Historical figures Category:Scientists & Engineers"
eb430f53b7c2,Boake,Game of Thrones,"Death: 303 ACThe Great Sept of Baelor, King's Landing | Appearances: 5 episodes | First: ""Sons of the Harpy"" | Last: ""The Winds of Winter"" | DeathEp: ""The Winds of Winter""",,"Boake was a member of the Faith Militant. Biography Background Boake is a member of the Faith Militant, the recently reinstated military arm of the Faith of the Seven. Game of Thrones: Season 5 Boake is one of the Faith Militant who ransacks Littlefinger's brothel. Boake escorts Queen Mother Cersei Lannister when she visits Queen Margaery Tyrell in her cell in the Great Sept of Baelor. He then escorts her to the High Sparrow, who thanks him and dismisses him. He escorts Septa Unella when she comes to Cersei's cell to tempt her to confess her sins with the promise of water. He opens the door to Cersei's cell for Qyburn also. Game of Thrones: Season 6 Boake is inside the Great Sept for the trials of Loras and Cersei, standing directly behind Loras who is beside Margaery seconds before it explodes with wildfire, killing everyone inside. Behind the scenes The character may be named after Robert Boake, one of the filming location managers for the TV series. In the books In A Song of "
12f35d00b1a8,Tata,Lord of the Rings,birth: YT 1050 | death: Unknown | gender: Male,,"Tata was an Elf of Cuiviénen, where he was the second Elf to be awakened, during the Years of the Trees. Biography Tata was awakened by Imin, who woke him after he himself was awoken by Ilúvatar. He awoke a group of Elves who took him as their lord. Tata's fate is unknown, but it is presumed that he lived immortally. His folk later became the Ñoldor. His wife was Tatië. See also Awakening of the Elves Category:Ñoldor Category:Elf-fathers Category:Quenya names & words Category:Elves de:Tata it:Tata nl:Tata pl:Tata ru:Тата sk:Tata uk:Тата __NOTOC__"
81eec167017e,Spanish Soldier (faceless),Pirates of the Caribbean,"gender: Male | died: *1700s, Devil's Triangle, Caribbean Sea Poseidon's Tomb | first: ''Dead Men Tell No Tales'' | last: ''Dead Men Tell No Tales''","Several decades later, the Silent Mary was suddenly freed when Jack traded and therefore betrayed his compass causing his worst fear - death - to come true, and the ghost ship immediately set out to avenge their past defeat. This soldier, along with the rest of the Spanish crew, followed his Capitán on hundreds of pirate-hunting expeditions on which they tracked down and relentlessly murdered thousands of men in cold blood. A young pirate, Jack Sparrow, who had assumed command of the ship from its deceased captain, climbed atop the crow's nest, from which he taunted Salazar and his crew.","This man was a loyal soldier in the Spanish Royal Navy during the Age of Piracy, serving aboard the Silent Mary under the command of Capitán Armando Salazar. He followed his Capitán loyally on hundreds of pirate-hunting expeditions in their quest to eliminate piracy forever across the sea, until eventually they were defeated by a young pirate, crashing into the Devil's Triangle and being transformed into ghosts. Cursed and forced to roam the seas in everlasting torment, he along with his Captain would stop at nothing to take their revenge on the very man who took their lives from them, Captain Jack Sparrow. Several decades later, the Silent Mary was suddenly freed when Jack traded and therefore betrayed his compass causing his worst fear - death - to come true, and the ghost ship immediately set out to avenge their past defeat. They enlisted the help of Sparrow's old enemy, Captain Hector Barbossa, to find the pirate, but soon the latter double-crossed the Spaniards and teamed up with "
5bd98f070785,Iblis Ginjo,Dune,birth: C. 234 BG | death: 164 BG | last: ''Dune:The Machine Crusade''(2003),"Iblis Ginjo (234 BG - 164 BG) was a political and religious leader of the League of Nobles during the Butlerian Jihad who essentially led the League in his role as the first Grand Patriarch of the Holy Jihad from  195 BG until his death in 164 BG. After being killed by Xavier Harkonnen in response to revelations about his role in Tlulaxa organ harvesting, Ginjo was made the third of the Three Martyrs. Following the fateful Honru Massacre, in which thousands of humans perished, Ginjo began to suspect that that traitorous human spies purposely transmitted the disinformation about the machine strengths on Honru.","Iblis Ginjo (234 BG - 164 BG) was a political and religious leader of the League of Nobles during the Butlerian Jihad who essentially led the League in his role as the first Grand Patriarch of the Holy Jihad from 195 BG until his death in 164 BG. Originally a thinking machine trustee on Earth, Ginjo led a rebellion on the planet which was one of the key factors in the Jihad's beginning, before fleeing to the League and in the following decades consolidating his power. In this period, he founded both the Jihad Police (Jipol) and the ruling Jihad Council. After being killed by Xavier Harkonnen in response to revelations about his role in Tlulaxa organ harvesting, Ginjo was made the third of the Three Martyrs. Biography Early life Background Ginjo was a member of a long lineage that in ancient times ultimately originated from Rossak. Although little else is known of his family and youth, Ginjo eventually became a slave of the machines, rising to become a human trustee of the Omnius "
1ac34eaf271a,Marie Higginbotham,The Twilight Saga,died: 1999 | species: Human | gender: Female,"Marie Higginbotham was Renée Dwyer's mother, and had been deceased six years prior to the beginning of New Moon, when Bella was either eleven or twelve. Appearances
New Moon (Bella's dream)
New Moon film (Bella's dream)

Category:Mentioned characters
Category:Deceased characters
Category:Humans","Marie Higginbotham was Renée Dwyer's mother, and had been deceased six years prior to the beginning of New Moon, when Bella was either eleven or twelve. She has a minor but important role in New Moon, because Marie's appearance plays a part in Bella's choice to become a vampire. She is portrayed by Christina Jastrzembska in the movie adaptation of New Moon. Biography Early life Marie Higginbotham was a difficult, bitter woman but hardworking and loyal. She got divorced from her husband when Renée was still a child. She never got along with her daughter due to their different personalities. When Renée got married to Charlie Swan, she was sent a photograph of the wedding, but Marie never responded. Renée later wrote to Marie to tell her that she was pregnant. Marie sent Renée her own mother's handmade quilt, at which Renée was touched. Renée was going through a depressive period when she left Charlie, and moved back in with her mother. Marie was still difficult but doted on her grandd"
72c489af91d0,Haze Delik,Star Wars,"birth: c. 244 BBY, Helikoprion | death: 228 BBY, ''Innovator'' | species: Heliko | gender: Female","While working at a kitchen, Delik's mother and father were both killed in a shootout, which left Delik as an orphan.","Haze Delik was a Heliko female who was born on the planet Helikoprion. After the planet was engulfed in a civil war, Delik's family moved to Actlyon and lived in Actlyon City. While working at a kitchen, Delik's mother and father were both killed in a shootout, which left Delik as an orphan. The day after her parents deaths, she joined the Nihil and worked in its ranks. Eventually, a Nameless egg was stolen from the Nihil scientist Niv Drendow Apruk, and Delik was on a hunt to find the egg. Her searches led her to Palagosal where she encountered numerous Jedi and the Hutt responsible for the theft. After taking one of the Jedi hostage and threatening them, Delik was eventually stunned by Ensign Welga and taken as prisoner on the Innovator. Delik managed to escape from containment and released captive Nameless onto the ship, however the Nameless calcified her after she tried to escape with one; a newly-hatched Nameless. Appearances The High Republic: Beware the Nameless Notes and re"
