char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
c0baa5c2133c,Ichthyovenator,Jurassic Park,,,"is an extinct genus of spinosaurid theropod dinosaur that lived in Laos during the Early Cretaceous period. Games Jurassic World: Primal Ops see Ichthyovenator/JW: PO Ichthyovenator appeared as a rare dinosaur in the Baryonyx family that could be rescued in the game. Jurassic World Play Ichthyovenator was among the animals in the Jurassic World: Dominion toyline that were added to the app. Jurassic World: Alive see Ichthyovenator/JW: A Ichthyovenator appears in Jurassic World: Alive as an omega fierce dinosaur. It was released in Update 3.1Jurassic World Alive 3.1 Patch Notes , specifically during the Spelling Bee event. Toys Jurassic World: Dominion The Ichthyovenator appears in a toy line based on , as part of the ""Roar Strikers"" assortment released in September. This is the first time it has ever physically appeared in any Jurassic Park toy set. References Navigation Category:Animals Category:Dinosaurs Category:Theropods Category:Spinosaurids Category:Animals of Asia Cate"
720561ec2743,Unidentified expedition member,Alien vs Predator,species: Human | gender: Male,,"A member of a Weyland-Yutani Corporation expedition team explored the laboratory of the renegade synthetic David on Planet 4 in 2117. The explorer recorded evidence of David's experiments, and analyzed an egg located on the premises; while doing so, the explorer was attacked by the parasite within. Appearances David's Lab: Last Signs of Life Gallery 150px Category:Humans Category:Weyland-Yutani employees Category:Xenomorph victims"
8bd1d17ae362,British priest,Lost,Actor: Glenn Cannon,,"A British priest took Charlie's confession about having ""relations"" with girls he didn't know. The priest told Charlie that giving into temptations was a matter of choice, and that it was this choice that we experience throughout our lives. This sentiment would later be echoed on the island, with Charlie saying that he has ""made his choice"" when he burns the last of his heroin stash (in other words, his temptation/addiction). Trivia Glenn Cannon, the actor who portrays the priest, also appears as the Old Scooter Man in . ar:القس البريطاني fr:Prêtre Anglais ru:Британский священник Category:Characters Category:Season 1 characters British Priest Category:Charlie's flashback characters Category:Religion or occult Category:Unnamed characters Category:British characters Category:Episodic characters"
f97ff5a08374,Chester Mueller,Boardwalk Empire,Actor: Unknown,"Relationships
Nelson Van Alden: Father (deceased)
Sigrid: Mother
Abigail Van Alden: Half-sister

Memorable Quotes
""Waaaah""

Appearances

Category: Chicago
Category: Children
Category: Season 3","Chester Mueller, played by an unidentified performer, is the child of Nelson Van Alden and Sigrid, posing as George Mueller and wife. Biography Season 3 He is born in Cicero, Illinois, USA in 1922. His father is fugitive murderer and former prohibition agent Nelson Van Alden, who is living in Cicero and posing as a salesman. The family rent a small apartment in the town. Relationships Nelson Van Alden: Father (deceased) Sigrid: Mother Abigail Van Alden: Half-sister Memorable Quotes ""Waaaah"" Appearances Category: Chicago Category: Children Category: Season 3"
26d403779c65,Stephen Demper,The Wire,actor: Doug Roberts,,"Stephen E. Demper is the former State's Attorney for Baltimore City, who served from 2002 to 2006. Biography Season 1 In 2002, Demper was the State's Attorney for Baltimore City. He was the boss of Assistant State's Attorneys Rhonda Pearlman and Ilene Nathan. Demper was widely regarded as being more interested in preserving his elected position than pursuing justice. Pearlman fell out of his favor when a detail she is working with begins to investigate campaign donations made by drug dealers. Season 3 In 2004, he was criticized by Ervin Burrell for refusing to chance a ""whodunit"" case as a means of helping the police department make convictions that stick. State Delegate Watkins was dissatisfied with Demper but Mayor Royce wouldn't replace him due to his loyalty. Season 4 In 2006, Royce threatened to drop him from the party ticket if Demper does not go along with Royce's plans to interfere with the Carcetti campaign. Demper lost his bid for re-election to black candidate Rupert Bond"
b7dd8b92a281,Mother Teresa,Marvel Cinematic Universe,species: Human | gender: Male | actor: Ron Fehmiu | status: In Custody,,"Mother Teresa is a leader of the Albanian Syndicate who was arrested thanks to the information provided by Wilson Fisk. He gained this nickname due to a huge tattoo of the actual in his back. Biography Kingpin's Betrayal Arrest of the Albanian Syndicate |Mother Teresa being arrested by FBI agents Mother Teresa was the nickname of one of the key leaders of the Albanian Syndicate. When Wilson Fisk decided to make a deal with the FBI to get out of Rikers Island, he gave up key evidence about Mother Teresa and the Albanian Syndicate, resulting in Ray Nadeem leading a team of agents to arrest Mother Teresa and his allies. Abilities Master Tactician: Mother Teresa was the leader of the Albanian Syndicate, gaining a reputation due to the tattoo on his back resembling Mother Teresa. He was sought out by the FBI and eventually caught because Wilson Fisk sold him out. Relationships Allies Albanian Syndicate - Subordinates Enemies Wilson Fisk FBI Ray Nadeem † Gallery References Category:"
1d40498dd4c5,Debra Jean Belle,Prison Break,played by: Kristin Malko,,"Debra Jean Belle is a student at St. Louis Tech who helped Tweener in his escape. Biography Season 2 Early life Little is known about her family except the fact that her father is an Air Force Colonel. Meeting Tweener Debra Jean posted an ad requesting someone to share ride expenses with to Utah. Tweener, one of the Fox River 8, in an effort to reach Utah to recover Westmoreland's five million dollars, responds to Debra Jean's ad. Debra Jean does show some initial suspicion but they wane and she becomes infatuated with him. Once Debra Jean Belle learns who Tweener is, she aids in his escape by ""taking a walk"" and leaving her car keys behind. Debra Jean Belle's only other appearance is after Tweener's capture by Mahone. Tweener, supposedly leading Mahone and his team of FBI agents to Michael Scofield, instead leads them to Debra Jean Belle's family home. Personality Debra Jean is proven to have quite a sense of humour.In her ad, it reads: Driving Home to Utah ""Don't Laugh"" Looking f"
0a011a2cee79,Alexander Sechenov,James Bond 007,portrayed: Ryan McKenzie,,"Alexander Sechenov (Russian: Александр Сеченов) is a fictional MI6 mole within the FSB of Russia. The character appeared in the 2015 video-game James Bond: World of Espionage, during its From Russia with Love story-line. Game biography After years of complex interaction with the authorities, the paranoid Alexander Sechenov was finally turned in a video game chatroom to use his skills to assist MI6 in the capture of a Chechen terrorist. Despite his unsavoury habits, MI6 deemed him useful enough to keep out of Russian prison and has been utilizing him as a mole within the Federal Security Service of the Russian Federation (FSB).In-game agent dossier, James Bond: World of Espionage. During the early missions of the From Russia with Love story-line 007 meets with Sechenov to confirm the authenticity of a mysterious hash key he had obtained. He confirms that the key is genuine (although not Russian), increasing the value of a cypher to decrypt the message offered by Russian defector, Tatia"
9875e2209892,Hank (Henrietta),Transformers,species: Human | gender: Female | first: More than Meets the Eye,,"Hank lives in Crown City. She likes to play football and basketball. Her real name is Henrietta, but she seems to not like it when people call her by that name. Transformers Robots in Disguise History Season 1 In More than Meets the Eye, Hank was playing with Butch and other kids at the football field. Russell, came to play with the kids and Hank recognized the helmet Russell was wearing, stating it belonged to Bronko Kowalski. When Butch revealed her real name to Russell, Hank pushed the football in Butch's side and told Russell that Butch's real name was Cynthia. After Russell joined their team and lost, Russell was so disappointed that he left them. Hank followed Russell back the scrapyard where she met up with him and Russell's dad. She recognized the car behind them and gave Russell back the helmet he dropped then she invited him to take part in playing football the next day. Following practice, she stopped by the scrapyard again to give Russell a pep talk and she also admired t"
f4726f929567,Trina Shen,Avatar,species: Human | gender: Female | first: ''Avatar: Pandora Rising'',,"Trina Shen is one of the controllable commanders from RDA side in Avatar: Pandora Rising mobile game. Biography Trina Shen was a scrappy and resourceful street urchin who scavenged junkyards for technological bits and bobs in order to build and code her own software. She used this software to parse RDA food supply transit schedules that she would ""interrupt"" for her own benefit. Once she was caught, she was able to convince the RDA of her worth, which led to them placing her in a work-release program to pay off her debts. Years later, she's still working with the RDA and has risen through the SciOps ranks as a senior robotics engineer.https://images.vfl.ru/ii/1585107601/c8a74ebd/29994079.jpg She can be seen frequently holding the hot end of a soldering iron. References ru:Шен Category:Avatar: Pandora Rising Characters Category:Humans Category:RDA Staff Category:SciOps Category:Class: Scientist"
367cf4884ddb,PSNI Lieutenant,Sons of Anarchy,appearances: 1 episode (see below | portrayed by: Robert Neary,,"PSNI Lieutenant is a Lieutenant for the Police Service of Northern Ireland on the FX original series Sons of Anarchy. Played by American actor Robert Neary, he appears only on the episode in the series' third season. Biography Background Season 3 ""Lochan Mor"" Appearances Category:Characters Category:One-shot characters Category:Season 3 Characters Category:Alive"
c3b0eb8fcbfc,Tinks,Supernatural,status: Extant,"Diminutive Size - Used mostly as a advantage since that they also can fly, it is very difficult to hit them, however it is also a weakness since they can be trapped in microwaves for example, and killed very easily once captured.","Tinks are a type of fairy. Physical Appearance At first, they appear to just be hovering orbs of bright light, but they are actually little beings that are naked, beautiful women with wings that shine like tinkles. It seems that they can get really angry when someone noted that they are naked, as Dean Winchester did and the Tink began to attack him - though it is possible that it was sent to attack him in the first place. Powers and Abilities Flight - They can fly and move very quickly through the air using their wings. Super strength - They are exceptionally strong for being very small, being able to knock grown-men around. Invisibility - All fairies are invisible and can only be seen if they want to or by those who have been to Avalon. Diminutive Size - Used mostly as a advantage since that they also can fly, it is very difficult to hit them, however it is also a weakness since they can be trapped in microwaves for example, and killed very easily once captured. For some reason Tink"
f3bfddbeb2dc,District 12 doctor,The Hunger Games,gender: Female,,"The District 12 doctor is a doctor who worked at a clinic on the Peacekeepers' base in District 12 around the time of the 10th Hunger Games. Biography When Coriolanus Snow returned from the woods with a snake bite he believed was deadly, he told this doctor that he received it when he stopped to tie his shoes on his way to the gym, and a snake came out of nowhere to attack him. The doctor remarked that the rain brings them out and asked Snow if he got a good look at it. When Snow answered in the negative and asked if he was going to die, she informed him that the snake was not venomous, and did not even have fangs. When he expressed confusion and said he'd vomited, she attributed his reaction to panic.The Ballad of Songbirds and Snakes, Chapter 30 The doctor then said the bite would be sore for several days, and it would probably scar. She cleaned it, gave him several shots and a bottle of pills, and told him to come back the following day to check on it. When Snow replied that he "
28a3ed60803e,Kilowog,DC Extended Universe,species: Bolovaxian | gender: Male,,"Kilowog was a member of the intergalactic Green Lantern Corps. Powers and Abilities Powers Green Ring-Bearer: As a Green Lantern, Kilowog was able to create green, hard-light constructs to use as weapons against enemies. Construct Generation: Utilizing his Power Ring, Kilowog was able to manifest weapons out of green-hued energy harnessed from his willpower. Flight: With the ring, Kilowog was able to fly throughout space sectors and within planetary atmospheres. Abilities Indomitable Will: As a Green Lantern, Kilowog possessed tremendous willpower. Equipment Power Ring: As a Green Lantern, Kilowog possessed a ring that allowed him to create constructs out of green-hued energy harnessed from his willpower. Relationships Allies Green Lantern Corps Tomar-Re Gallery Trivia Kilowog and Tomar-Re were intended to appear in a post-credits scene for Justice League, appearing in some of the initial concept artworks, but was ultimately scrapped.Justice League: Deleted post-credits scene REVE"
f19da7fae744,Victor Torres,Dexter,actor: '''None''' | seasons: '''Season Six''' | status: '''Incarcerated''' | gender: '''Male''',"Apparently, Victor worked for Sam at his body shop after he was paroled, but then he killed a young woman. It is likely that Victor is serving a heavy sentence in prison, if not on death row. Sam continues to regret the death of the poor girl and reaches out to her family to help as much as he can.","Victor Torres is a character in Season Six of the Showtime series DEXTER He is an ex-convict turned murderer. Summary ""Once Upon a Time..."" Angel Batista mentions him to Brother Sam when questioning him about Omar Rivera. Apparently, Victor worked for Sam at his body shop after he was paroled, but then he killed a young woman. It is likely that Victor is serving a heavy sentence in prison, if not on death row. Sam continues to regret the death of the poor girl and reaches out to her family to help as much as he can. Victim Unnamed 19-year-old girl Related Pages Brother Sam Omar Rivera Category:Characters Category:Season 6 characters Category:Minor Characters Category:Unseen Characters Category:Murderers Category:Brother Sam's Ex-Cons Category:Ex-Cons and Parolees Category:Incarcerated Category:Indexter Category:Alive"
76e00e5903a0,Todd,Westworld,species: Human | gender: Male | actor: Mason McCulley | seasons: ''The Maze'',,"Todd was a Guest that visited Westworld. Biography Riding with the Gang He and another guest joined Hector Escaton's gang. The night the Man in Black saved Hector Escaton from prison, he thanked the man, since the Foundation he owned apparently saved his sister's life. Later he and his friend went to Sweetwater along Escaton's gang. They started shooting Union Soldiers. As families started approaching the town, Ashley Stubbs gave the order to jam their weapons. They were ""arrested"" for the night. Personality Todd seemed to be one of the guests that enjoyed more violent activities, for which he and his friend joined up with Hector Escaton and his gang of outlaws. Relationships TBA Gallery TBA Notes TBA ru:Тодд Category:Characters Category:Male characters Category:Guests Category:Human"
8d212c0d8b09,Echo,Fast & Furious,actor: Charlet Chung | gender: Female,"The five men used Skeleton Key for their own benefit, but not trusting one of them to possess it, built the vault and the five keys to lock the weapon away, and killed Shashi's parents to keep secret the existence of Skeleton Key. thumb|250px|Tony rejects Shashi's invitation
Now in possession of the Skeleton Key helmet, Shashi announces that he would build a new world and destroy the fortunes of those five men, and that he would go after one of them, Cleve Kelso, as he was the one who murdered his parents. San Rafaela was pure, and kind to everyone; but she was killed when assassins killed her father, as she was caught in the crossfire.","Margaret ""Echo"" Pearl is a talented artist, eco-engineer, street racer, and a member of Tony Toretto's Crew. History Season 1 ""Born a Toretto"" In Los Angeles, Echo is hanging out with Cisco Renaldo and Frostee Benson when they notice Tony Toretto driving up to them in a muscle car. Tony informs them that the car is a ten-second car and that he is about to beat the record his cousin Dominic Toretto set on that very street, and by doing so becoming the next greatest street racer. His friends remind Tony that he has said the same thing in the past, only to not succeed. A car then pulls up, driven by a street racer named Mitch, who is interested in Echo, although she does not reciprocate. Mitch has added rockets to the back of his car, but despite this, Tony believes he can beat him, clarifying that according to Dom, the type of driver mattered more than the type of car. Tony proposes they have a street race, with the loser washing the other's car. The race ends with Mitch winning, al"
e9a78a4724e2,Duncan Springer,Breaking Bad / Better Call Saul,Portrayed by: Eston Elliott,,Duncan Springer is a senior student at Mayfield High School. History Season 4 Duncan was one of the potential applicants to receive a scholarship from HHM's scholarship committee. Appearances Better Call Saul Category:Living Characters Category:Season 4 Characters (Better Call Saul) Category:One-Off Characters
