franchise,content_rating,is_dead,gender,infobox_field_count,page_text_length,has_dob,has_family,has_image,has_alias,has_pronouns,appearance_count,franchise_release_year,franchise_decade,franchise_era,medium,genre,franchise_size,franchise_mortality_rate,franchise_female_ratio,franchise_weight,prominence_tier,is_human,affiliation_alignment,archetype,got_tv_seasons,got_book_count,got_pov_count,got_allegiances,got_titles_count,hp_house,hp_ancestry,hp_hogwarts_student,hp_hogwarts_staff,sw_film_count,sw_height,sw_mass,sw_birth_year,pdb_house,pdb_blood_status,pdb_species,pdb_nationality,pdb_animagus,pdb_patronus,pdb_titles_count,pdb_jobs_count,sw_species_detail,sw_affiliations_n,sw_has_masters,sw_has_apprentices,sw_has_cybernetics,actor_age_at_release,tvmaze_episode_count,tvmaze_found,tvmaze_is_main_cast,age_group,got_nobility,book1_appears,book2_appears,book3_appears,book4_appears,book5_appears,got_books_total,got_popularity,got_age,got_dead_relations,got_married,got_noble,got_screentime_min,got_episode_count_imdb,hero_alignment,hero_race,power_immortality,power_magic,power_resurrection,power_the_force,power_telepathy,power_mind_control,power_invulnerability,power_regeneration,power_flight,power_super_strength,lotr_race,lotr_realm,lotr_has_spouse,lotr_total_words,lotr_dialogue_words,hg_district,hg_is_tribute,hg_winner,hg_is_mentor,hg_profession,hg_age,hg_career,hg_rating,dune_house,dune_culture,marvel_identity,marvel_marital,marvel_has_teams,marvel_origin,marvel_universe,mcu_hero_villain,mcu_species,mcu_in_movie,mcu_in_tv,mcu_in_comic,sw_vehicles_count,sw_starships_count,sw_skin_color,sw_is_canon,sw_is_legend,sw_is_droid,sw_is_creature,fandom_category_count,fandom_is_stub,fandom_is_featured,fandom_is_recurring,species_category
Spartacus,TV-MA,0,Male,9,698,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Female,9,1052,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Female,9,2339,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,1935,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,16,1844,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,5469,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,2241,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,8,1701,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Female,9,1116,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,2394,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,2587,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,Male,9,1968,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Political,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,6798,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,Female,9,2513,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,Male,9,1695,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,1643,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,2327,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,2024,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,8,731,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,7,1068,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,3888,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,7643,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,1564,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,Male,9,3500,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,665,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,953,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,773,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,518,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,561,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,455,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,388,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,,9,554,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,424,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,536,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,417,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,492,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,9,771,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Spartacus,TV-MA,1,Male,9,1132,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Spartacus,TV-MA,1,Male,9,1052,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Spartacus,TV-MA,0,Male,8,896,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Political,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,Female,9,1373,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Royalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Spartacus,TV-MA,1,,9,1646,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,8,265,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,human
Spartacus,TV-MA,0,Male,8,1069,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,human
Spartacus,TV-MA,0,Female,8,1362,0,1,1,0,0,1,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,human
Spartacus,TV-MA,0,Male,8,1122,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,human
Spartacus,TV-MA,0,Female,9,1667,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,human
Spartacus,TV-MA,0,,8,297,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,human
Spartacus,TV-MA,0,Male,8,258,0,1,1,0,0,1,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,Female,9,564,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Royalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,7,192,0,1,1,0,0,1,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,6,228,0,1,0,0,0,1,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,8,464,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,8,1343,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,6,218,0,1,0,0,0,1,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,,8,448,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Political,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,9,324,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,7,181,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,,7,299,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,,8,254,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,,8,251,0,1,1,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,,8,258,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,Male,7,290,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,7,266,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,1,,7,249,0,1,0,0,0,2,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,6,138,0,1,0,0,0,1,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Spartacus,TV-MA,0,,5,161,0,1,0,0,0,1,2010,2010s,2010s+,TV,Historical,247,0.7327935222672065,0.0,0.0040485829959514,Minor,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
