row_index,page_url,name,franchise,char_lower
43390,https://starwars.fandom.com/wiki/Vonddado_Briimyo,Vonddado Briimyo,Star Wars,vonddado briimyo
43391,https://starwars.fandom.com/wiki/Boab_Deduun,Boab Deduun,Star Wars,boab deduun
43392,https://starwars.fandom.com/wiki/Menise,Menise,Star Wars,menise
43393,https://starwars.fandom.com/wiki/Branak,Branak,Star Wars,branak
43394,https://starwars.fandom.com/wiki/Treimar,Treimar,Star Wars,treimar
43395,https://starwars.fandom.com/wiki/Dodger,Dodger,Star Wars,dodger
43396,https://starwars.fandom.com/wiki/Blaide,Blaide,Star Wars,blaide
43397,https://starwars.fandom.com/wiki/Identified_Rebel,Identified Rebel,Star Wars,identified rebel
43398,https://starwars.fandom.com/wiki/Bradel,Bradel,Star Wars,bradel
43399,https://starwars.fandom.com/wiki/Bera-De,Bera-De,Star Wars,bera-de
43400,https://starwars.fandom.com/wiki/Cedonia_Teraan,Cedonia Teraan,Star Wars,cedonia teraan
43401,https://starwars.fandom.com/wiki/Trey-yen,Trey-yen,Star Wars,trey-yen
43402,https://starwars.fandom.com/wiki/Melicoste,Melicoste,Star Wars,melicoste
43403,https://starwars.fandom.com/wiki/Greist,Greist,Star Wars,greist
43404,https://starwars.fandom.com/wiki/Senks,Senks,Star Wars,senks
43405,https://starwars.fandom.com/wiki/Rubatin,Rubatin,Star Wars,rubatin
43406,https://starwars.fandom.com/wiki/Joce,Joce,Star Wars,joce
43407,https://starwars.fandom.com/wiki/Ania_Solo,Ania Solo,Star Wars,ania solo
43408,https://starwars.fandom.com/wiki/Jobal_Rapier,Jobal Rapier,Star Wars,jobal rapier
43409,https://starwars.fandom.com/wiki/Yari_Cranna-Rapier,Yari Cranna-Rapier,Star Wars,yari cranna-rapier
43410,https://starwars.fandom.com/wiki/Seraph_Alde,Seraph Alde,Star Wars,seraph alde
43411,https://starwars.fandom.com/wiki/Maelrich_Alde,Maelrich Alde,Star Wars,maelrich alde
43412,https://starwars.fandom.com/wiki/Orrick_Gwyndon,Orrick Gwyndon,Star Wars,orrick gwyndon
43413,https://starwars.fandom.com/wiki/Lieber,Lieber,Star Wars,lieber
43414,https://starwars.fandom.com/wiki/Deris_Panteer,Deris Panteer,Star Wars,deris panteer
43415,https://starwars.fandom.com/wiki/Aurren_Tuile_Panteer,Aurren Tuile Panteer,Star Wars,aurren tuile panteer
43416,https://starwars.fandom.com/wiki/Pirrell,Pirrell,Star Wars,pirrell
43417,https://starwars.fandom.com/wiki/Anuli,Anuli,Star Wars,anuli
43418,https://starwars.fandom.com/wiki/Nici_(Naboo_engineer),Nici (Naboo engineer),Star Wars,nici (naboo engineer)
43419,https://starwars.fandom.com/wiki/Unidentified_Star_Tours_safety_spokesperson,Unidentified Star Tours safety spokesperson,Star Wars,unidentified star tours safety spokesperson
43420,https://starwars.fandom.com/wiki/Zalia,Zalia,Star Wars,zalia
43421,https://starwars.fandom.com/wiki/Ofaree,Ofaree,Star Wars,ofaree
43422,https://starwars.fandom.com/wiki/Ferrel,Ferrel,Star Wars,ferrel
43423,https://starwars.fandom.com/wiki/Q'kal,Q'kal,Star Wars,q'kal
43424,https://starwars.fandom.com/wiki/Wallax,Wallax,Star Wars,wallax
43425,https://starwars.fandom.com/wiki/Petrak,Petrak,Star Wars,petrak
43426,https://starwars.fandom.com/wiki/Iopiane_Ratle,Iopiane Ratle,Star Wars,iopiane ratle
43427,https://starwars.fandom.com/wiki/Bilikin_Drell,Bilikin Drell,Star Wars,bilikin drell
43428,https://starwars.fandom.com/wiki/Dindo_(Human),Dindo (Human),Star Wars,dindo (human)
43429,https://starwars.fandom.com/wiki/Dhal,Dhal,Star Wars,dhal
43430,https://starwars.fandom.com/wiki/Glish,Glish,Star Wars,glish
43431,https://starwars.fandom.com/wiki/K'hondo,K'hondo,Star Wars,k'hondo
43432,https://starwars.fandom.com/wiki/Burborok,Burborok,Star Wars,burborok
43433,https://starwars.fandom.com/wiki/Spodan,Spodan,Star Wars,spodan
43434,https://starwars.fandom.com/wiki/Unidentified_Eriaduan_senator,Unidentified Eriaduan senator,Star Wars,unidentified eriaduan senator
43435,https://starwars.fandom.com/wiki/Unidentified_Imperial_commander_(Tatooine),Unidentified Imperial commander (Tatooine),Star Wars,unidentified imperial commander (tatooine)
43436,https://starwars.fandom.com/wiki/Zorin_Krasul,Zorin Krasul,Star Wars,zorin krasul
43437,https://starwars.fandom.com/wiki/Cristoff,Cristoff,Star Wars,cristoff
43438,https://starwars.fandom.com/wiki/Adeline_Marr,Adeline Marr,Star Wars,adeline marr
43439,https://starwars.fandom.com/wiki/Sivor,Sivor,Star Wars,sivor
43440,https://starwars.fandom.com/wiki/Oskara,Oskara,Star Wars,oskara
43441,https://starwars.fandom.com/wiki/Yalta_Val,Yalta Val,Star Wars,yalta val
43442,https://starwars.fandom.com/wiki/Bel_Zana,Bel Zana,Star Wars,bel zana
43443,https://starwars.fandom.com/wiki/Unidentified_Daimanate_ground_crew_chief,Unidentified Daimanate ground crew chief,Star Wars,unidentified daimanate ground crew chief
43444,https://starwars.fandom.com/wiki/Sauk,Sauk,Star Wars,sauk
43445,https://starwars.fandom.com/wiki/Arosh,Arosh,Star Wars,arosh
43446,https://starwars.fandom.com/wiki/Nintellor,Nintellor,Star Wars,nintellor
43447,https://starwars.fandom.com/wiki/Aveca_Dunn,Aveca Dunn,Star Wars,aveca dunn
43448,https://starwars.fandom.com/wiki/Korso_(Serenno_Security_Forces),Korso (Serenno Security Forces),Star Wars,korso (serenno security forces)
43449,https://starwars.fandom.com/wiki/Arkos_Sovrit,Arkos Sovrit,Star Wars,arkos sovrit
43450,https://starwars.fandom.com/wiki/Heinke,Heinke,Star Wars,heinke
43451,https://starwars.fandom.com/wiki/Rodas_Borgin,Rodas Borgin,Star Wars,rodas borgin
43452,https://starwars.fandom.com/wiki/Nield's_oldest_brother,Nield's oldest brother,Star Wars,nield's oldest brother
43453,https://starwars.fandom.com/wiki/Nield's_second-oldest_brother,Nield's second-oldest brother,Star Wars,nield's second-oldest brother
43454,https://starwars.fandom.com/wiki/Nield's_third-oldest_brother,Nield's third-oldest brother,Star Wars,nield's third-oldest brother
43455,https://starwars.fandom.com/wiki/Tigor_Sims,Tigor Sims,Star Wars,tigor sims
43456,https://starwars.fandom.com/wiki/Collo,Collo,Star Wars,collo
43457,https://starwars.fandom.com/wiki/Sasha,Sasha,Star Wars,sasha
43458,https://starwars.fandom.com/wiki/Unidentified_Legislative_Youth_Program_trainee,Unidentified Legislative Youth Program trainee,Star Wars,unidentified legislative youth program trainee
43459,https://starwars.fandom.com/wiki/Unidentified_Aurorient_Express_band_conductor,Unidentified Aurorient Express band conductor,Star Wars,unidentified aurorient express band conductor
43460,https://starwars.fandom.com/wiki/Asher_Zavros,Asher Zavros,Star Wars,asher zavros
43461,https://starwars.fandom.com/wiki/Lychosik,Lychosik,Star Wars,lychosik
43462,https://starwars.fandom.com/wiki/Tai'ya_Rocca,Tai'ya Rocca,Star Wars,tai'ya rocca
43463,https://starwars.fandom.com/wiki/Ril,Ril,Star Wars,ril
43464,https://starwars.fandom.com/wiki/Raskurro,Raskurro,Star Wars,raskurro
43465,https://starwars.fandom.com/wiki/Palinx,Palinx,Star Wars,palinx
43466,https://starwars.fandom.com/wiki/Sorin,Sorin,Star Wars,sorin
43467,https://starwars.fandom.com/wiki/Ganthus,Ganthus,Star Wars,ganthus
43468,https://starwars.fandom.com/wiki/Talor_(Moff),Talor (Moff),Star Wars,talor (moff)
43469,https://starwars.fandom.com/wiki/Mug'garat,Mug'garat,Star Wars,mug'garat
43470,https://starwars.fandom.com/wiki/Jaq_Orin,Jaq Orin,Star Wars,jaq orin
43471,https://starwars.fandom.com/wiki/Yesgar,Yesgar,Star Wars,yesgar
43472,https://starwars.fandom.com/wiki/Jharkus_Thul,Jharkus Thul,Star Wars,jharkus thul
43473,https://starwars.fandom.com/wiki/Brant_Sonn,Brant Sonn,Star Wars,brant sonn
43474,https://starwars.fandom.com/wiki/Ishel,Ishel,Star Wars,ishel
43475,https://starwars.fandom.com/wiki/Gost,Gost,Star Wars,gost
43476,https://starwars.fandom.com/wiki/Jaris_Kan,Jaris Kan,Star Wars,jaris kan
43477,https://starwars.fandom.com/wiki/Garto,Garto,Star Wars,garto
43478,https://starwars.fandom.com/wiki/Shae_Koda's_father,Shae Koda's father,Star Wars,shae koda's father
43479,https://starwars.fandom.com/wiki/Shae_Koda's_mother,Shae Koda's mother,Star Wars,shae koda's mother
43480,https://starwars.fandom.com/wiki/Yirt_(Infinite_Empire),Yirt (Infinite Empire),Star Wars,yirt (infinite empire)
43481,https://starwars.fandom.com/wiki/Heronus,Heronus,Star Wars,heronus
43482,https://starwars.fandom.com/wiki/A'nang,A'nang,Star Wars,a'nang
43483,https://starwars.fandom.com/wiki/Karrels_Javis,Karrels Javis,Star Wars,karrels javis
43484,https://starwars.fandom.com/wiki/Adan,Adan,Star Wars,adan
43485,https://starwars.fandom.com/wiki/Adun,Adun,Star Wars,adun
43486,https://starwars.fandom.com/wiki/Toth'lazhen,Toth'lazhen,Star Wars,toth'lazhen
43487,https://starwars.fandom.com/wiki/Alauni,Alauni,Star Wars,alauni
43488,https://starwars.fandom.com/wiki/Pabel_Alde,Pabel Alde,Star Wars,pabel alde
43489,https://starwars.fandom.com/wiki/Vyord_Yanol,Vyord Yanol,Star Wars,vyord yanol
43490,https://starwars.fandom.com/wiki/Albathius,Albathius,Star Wars,albathius
43491,https://starwars.fandom.com/wiki/Albea,Albea,Star Wars,albea
43492,https://starwars.fandom.com/wiki/Altaca,Altaca,Star Wars,altaca
43493,https://starwars.fandom.com/wiki/Amaran_(Rattataki),Amaran (Rattataki),Star Wars,amaran (rattataki)
43494,https://starwars.fandom.com/wiki/Serjay_Thul,Serjay Thul,Star Wars,serjay thul
43495,https://starwars.fandom.com/wiki/Unidentified_chamberlain,Unidentified chamberlain,Star Wars,unidentified chamberlain
43496,https://starwars.fandom.com/wiki/Denri_Ayl,Denri Ayl,Star Wars,denri ayl
43497,https://starwars.fandom.com/wiki/Peyar_Cortess,Peyar Cortess,Star Wars,peyar cortess
43498,https://starwars.fandom.com/wiki/Amikab,Amikab,Star Wars,amikab
43499,https://starwars.fandom.com/wiki/Anora_Jessel,Anora Jessel,Star Wars,anora jessel
43500,https://starwars.fandom.com/wiki/Ardon_(Cold_War),Ardon (Cold War),Star Wars,ardon (cold war)
43501,https://starwars.fandom.com/wiki/Sedoya_Senn,Sedoya Senn,Star Wars,sedoya senn
43502,https://starwars.fandom.com/wiki/Ralon_Nys,Ralon Nys,Star Wars,ralon nys
43503,https://starwars.fandom.com/wiki/Vol_Argen,Vol Argen,Star Wars,vol argen
43504,https://starwars.fandom.com/wiki/Arlos,Arlos,Star Wars,arlos
43505,https://starwars.fandom.com/wiki/Noth_Armin,Noth Armin,Star Wars,noth armin
43506,https://starwars.fandom.com/wiki/Arnus,Arnus,Star Wars,arnus
43507,https://starwars.fandom.com/wiki/Arrax_(Sith),Arrax (Sith),Star Wars,arrax (sith)
43508,https://starwars.fandom.com/wiki/Ascercia,Ascercia,Star Wars,ascercia
43509,https://starwars.fandom.com/wiki/Atren,Atren,Star Wars,atren
43510,https://starwars.fandom.com/wiki/Averon,Averon,Star Wars,averon
43511,https://starwars.fandom.com/wiki/Unidentified_Arkanian_Padawan,Unidentified Arkanian Padawan,Star Wars,unidentified arkanian padawan
43512,https://starwars.fandom.com/wiki/Audila,Audila,Star Wars,audila
43513,https://starwars.fandom.com/wiki/Avoira,Avoira,Star Wars,avoira
43514,https://starwars.fandom.com/wiki/Jhaka_Bakarn,Jhaka Bakarn,Star Wars,jhaka bakarn
43515,https://starwars.fandom.com/wiki/Yun_Baliss,Yun Baliss,Star Wars,yun baliss
43516,https://starwars.fandom.com/wiki/Xin_Baliss,Xin Baliss,Star Wars,xin baliss
43517,https://starwars.fandom.com/wiki/Harez_Bant,Harez Bant,Star Wars,harez bant
43518,https://starwars.fandom.com/wiki/Bardo_(aide),Bardo (aide),Star Wars,bardo (aide)
43519,https://starwars.fandom.com/wiki/Barra,Barra,Star Wars,barra
43520,https://starwars.fandom.com/wiki/Chaney_Barrow,Chaney Barrow,Star Wars,chaney barrow
43521,https://starwars.fandom.com/wiki/Bas-Ton_(imposter),Bas-Ton (imposter),Star Wars,bas-ton (imposter)
43522,https://starwars.fandom.com/wiki/Shi_Bata,Shi Bata,Star Wars,shi bata
43523,https://starwars.fandom.com/wiki/Bathens,Bathens,Star Wars,bathens
43524,https://starwars.fandom.com/wiki/Bator,Bator,Star Wars,bator
43525,https://starwars.fandom.com/wiki/Kal_Bedo,Kal Bedo,Star Wars,kal bedo
43526,https://starwars.fandom.com/wiki/Deena_Behar,Deena Behar,Star Wars,deena behar
43527,https://starwars.fandom.com/wiki/Beke_Talrott,Beke Talrott,Star Wars,beke talrott
43528,https://starwars.fandom.com/wiki/Wan_Bel_Sho,Wan Bel Sho,Star Wars,wan bel sho
43529,https://starwars.fandom.com/wiki/Bendick,Bendick,Star Wars,bendick
43530,https://starwars.fandom.com/wiki/Bounty_239,Bounty 239,Star Wars,bounty 239
43531,https://starwars.fandom.com/wiki/Berix,Berix,Star Wars,berix
43532,https://starwars.fandom.com/wiki/Rond_Berrin,Rond Berrin,Star Wars,rond berrin
43533,https://starwars.fandom.com/wiki/Bessiker,Bessiker,Star Wars,bessiker
43534,https://starwars.fandom.com/wiki/Hiran_Bessiker,Hiran Bessiker,Star Wars,hiran bessiker
43535,https://starwars.fandom.com/wiki/Bessel,Bessel,Star Wars,bessel
43536,https://starwars.fandom.com/wiki/Black_(captain),Black (captain),Star Wars,black (captain)
43537,https://starwars.fandom.com/wiki/Cada_Bliss,Cada Bliss,Star Wars,cada bliss
43538,https://starwars.fandom.com/wiki/Bolan,Bolan,Star Wars,bolan
43539,https://starwars.fandom.com/wiki/Asadia_Boresa,Asadia Boresa,Star Wars,asadia boresa
43540,https://starwars.fandom.com/wiki/Galway_Bourke,Galway Bourke,Star Wars,galway bourke
43541,https://starwars.fandom.com/wiki/Mindi,Mindi,Star Wars,mindi
43542,https://starwars.fandom.com/wiki/Bragan,Bragan,Star Wars,bragan
43543,https://starwars.fandom.com/wiki/Brandis_(agent),Brandis (agent),Star Wars,brandis (agent)
43544,https://starwars.fandom.com/wiki/Sharack_Breev,Sharack Breev,Star Wars,sharack breev
43545,https://starwars.fandom.com/wiki/Bregor,Bregor,Star Wars,bregor
43546,https://starwars.fandom.com/wiki/Ark_Brell,Ark Brell,Star Wars,ark brell
43547,https://starwars.fandom.com/wiki/Lew_Brell,Lew Brell,Star Wars,lew brell
43548,https://starwars.fandom.com/wiki/Cam_Brell,Cam Brell,Star Wars,cam brell
43549,https://starwars.fandom.com/wiki/Rex_Geer,Rex Geer,Star Wars,rex geer
43550,https://starwars.fandom.com/wiki/Brinn,Brinn,Star Wars,brinn
43551,https://starwars.fandom.com/wiki/Brolla,Brolla,Star Wars,brolla
43552,https://starwars.fandom.com/wiki/Broysc,Broysc,Star Wars,broysc
43553,https://starwars.fandom.com/wiki/Bruhn,Bruhn,Star Wars,bruhn
43554,https://starwars.fandom.com/wiki/Bryson,Bryson,Star Wars,bryson
43555,https://starwars.fandom.com/wiki/Fez_Burba,Fez Burba,Star Wars,fez burba
43556,https://starwars.fandom.com/wiki/Kodai_Burkan,Kodai Burkan,Star Wars,kodai burkan
43557,https://starwars.fandom.com/wiki/Mathus,Mathus,Star Wars,mathus
43558,https://starwars.fandom.com/wiki/Honwoo,Honwoo,Star Wars,honwoo
43559,https://starwars.fandom.com/wiki/Cahill,Cahill,Star Wars,cahill
43560,https://starwars.fandom.com/wiki/Caliqu,Caliqu,Star Wars,caliqu
43561,https://starwars.fandom.com/wiki/Calum,Calum,Star Wars,calum
43562,https://starwars.fandom.com/wiki/Camren,Camren,Star Wars,camren
43563,https://starwars.fandom.com/wiki/Fyrel_Cannor,Fyrel Cannor,Star Wars,fyrel cannor
43564,https://starwars.fandom.com/wiki/Cole_Cantarus,Cole Cantarus,Star Wars,cole cantarus
43565,https://starwars.fandom.com/wiki/Carness,Carness,Star Wars,carness
43566,https://starwars.fandom.com/wiki/Carnus,Carnus,Star Wars,carnus
43567,https://starwars.fandom.com/wiki/Lanius_Carr,Lanius Carr,Star Wars,lanius carr
43568,https://starwars.fandom.com/wiki/Gart_Charkron,Gart Charkron,Star Wars,gart charkron
43569,https://starwars.fandom.com/wiki/Sennegrin_Coops,Sennegrin Coops,Star Wars,sennegrin coops
43570,https://starwars.fandom.com/wiki/Chay_Cortess,Chay Cortess,Star Wars,chay cortess
43571,https://starwars.fandom.com/wiki/Dugan_Cortess,Dugan Cortess,Star Wars,dugan cortess
43572,https://starwars.fandom.com/wiki/Pashon_Cortess,Pashon Cortess,Star Wars,pashon cortess
43573,https://starwars.fandom.com/wiki/Larris_Cozekk,Larris Cozekk,Star Wars,larris cozekk
43574,https://starwars.fandom.com/wiki/Andra_Cressen,Andra Cressen,Star Wars,andra cressen
43575,https://starwars.fandom.com/wiki/Shassa_Dalle,Shassa Dalle,Star Wars,shassa dalle
43576,https://starwars.fandom.com/wiki/Rowan_Delk,Rowan Delk,Star Wars,rowan delk
43577,https://starwars.fandom.com/wiki/Arrisan_Djo,Arrisan Djo,Star Wars,arrisan djo
43578,https://starwars.fandom.com/wiki/Sakan_Do'nair,Sakan Do'nair,Star Wars,sakan do'nair
43579,https://starwars.fandom.com/wiki/Yu_Dakar,Yu Dakar,Star Wars,yu dakar
43580,https://starwars.fandom.com/wiki/Jelven_Donn,Jelven Donn,Star Wars,jelven donn
43581,https://starwars.fandom.com/wiki/Gabe_Dovaro,Gabe Dovaro,Star Wars,gabe dovaro
43582,https://starwars.fandom.com/wiki/Monta_Drai,Monta Drai,Star Wars,monta drai
43583,https://starwars.fandom.com/wiki/Ulla_Drelliad,Ulla Drelliad,Star Wars,ulla drelliad
43584,https://starwars.fandom.com/wiki/Rennith,Rennith,Star Wars,rennith
43585,https://starwars.fandom.com/wiki/Sathun,Sathun,Star Wars,sathun
43586,https://starwars.fandom.com/wiki/Jurithus,Jurithus,Star Wars,jurithus
43587,https://starwars.fandom.com/wiki/Xak_Herral,Xak Herral,Star Wars,xak herral
43588,https://starwars.fandom.com/wiki/Kapp_Zyman,Kapp Zyman,Star Wars,kapp zyman
43589,https://starwars.fandom.com/wiki/Vin'chen_Zo,Vin'chen Zo,Star Wars,vin'chen zo
43590,https://starwars.fandom.com/wiki/Treezl_Zillyons,Treezl Zillyons,Star Wars,treezl zillyons
43591,https://starwars.fandom.com/wiki/Drinda-Zel,Drinda-Zel,Star Wars,drinda-zel
43592,https://starwars.fandom.com/wiki/Tret_Zanway,Tret Zanway,Star Wars,tret zanway
43593,https://starwars.fandom.com/wiki/Alvon_Zamar,Alvon Zamar,Star Wars,alvon zamar
43594,https://starwars.fandom.com/wiki/Nadien,Nadien,Star Wars,nadien
43595,https://starwars.fandom.com/wiki/Tanido,Tanido,Star Wars,tanido
43596,https://starwars.fandom.com/wiki/Erin_Kaldo,Erin Kaldo,Star Wars,erin kaldo
43597,https://starwars.fandom.com/wiki/Wolroff,Wolroff,Star Wars,wolroff
43598,https://starwars.fandom.com/wiki/Brall_Tavar,Brall Tavar,Star Wars,brall tavar
43599,https://starwars.fandom.com/wiki/Benton_Maas,Benton Maas,Star Wars,benton maas
43600,https://starwars.fandom.com/wiki/Krade,Krade,Star Wars,krade
43601,https://starwars.fandom.com/wiki/Hazeen,Hazeen,Star Wars,hazeen
43602,https://starwars.fandom.com/wiki/Randun_Ard,Randun Ard,Star Wars,randun ard
43603,https://starwars.fandom.com/wiki/Junia_Tavrak,Junia Tavrak,Star Wars,junia tavrak
43604,https://starwars.fandom.com/wiki/Aerowynn,Aerowynn,Star Wars,aerowynn
43605,https://starwars.fandom.com/wiki/Veet,Veet,Star Wars,veet
43606,https://starwars.fandom.com/wiki/Helricks,Helricks,Star Wars,helricks
43607,https://starwars.fandom.com/wiki/Tradik,Tradik,Star Wars,tradik
43608,https://starwars.fandom.com/wiki/Jerris_Rez,Jerris Rez,Star Wars,jerris rez
43609,https://starwars.fandom.com/wiki/Corgan_Sturm,Corgan Sturm,Star Wars,corgan sturm
43610,https://starwars.fandom.com/wiki/Unidentified_Vurk_warrior,Unidentified Vurk warrior,Star Wars,unidentified vurk warrior
43611,https://starwars.fandom.com/wiki/Murthil,Murthil,Star Wars,murthil
43612,https://starwars.fandom.com/wiki/Thadd,Thadd,Star Wars,thadd
43613,https://starwars.fandom.com/wiki/Grud,Grud,Star Wars,grud
43614,https://starwars.fandom.com/wiki/Karvus,Karvus,Star Wars,karvus
43615,https://starwars.fandom.com/wiki/Ogden_(lieutenant),Ogden (lieutenant),Star Wars,ogden (lieutenant)
43616,https://starwars.fandom.com/wiki/Tatham,Tatham,Star Wars,tatham
43617,https://starwars.fandom.com/wiki/Boonan,Boonan,Star Wars,boonan
43618,https://starwars.fandom.com/wiki/Kanno,Kanno,Star Wars,kanno
43619,https://starwars.fandom.com/wiki/Dane_(Sith_Empire),Dane (Sith Empire),Star Wars,dane (sith empire)
43620,https://starwars.fandom.com/wiki/Shon_(soldier),Shon (soldier),Star Wars,shon (soldier)
43621,https://starwars.fandom.com/wiki/Zender,Zender,Star Wars,zender
43622,https://starwars.fandom.com/wiki/Hestun,Hestun,Star Wars,hestun
43623,https://starwars.fandom.com/wiki/Emma_Thex,Emma Thex,Star Wars,emma thex
43624,https://starwars.fandom.com/wiki/Ilun,Ilun,Star Wars,ilun
43625,https://starwars.fandom.com/wiki/Larus,Larus,Star Wars,larus
43626,https://starwars.fandom.com/wiki/Hannak_Vrish,Hannak Vrish,Star Wars,hannak vrish
43627,https://starwars.fandom.com/wiki/Velasu_Graege,Velasu Graege,Star Wars,velasu graege
43628,https://starwars.fandom.com/wiki/Gark,Gark,Star Wars,gark
43629,https://starwars.fandom.com/wiki/Unidentified_Skakoan_2_(Skako),Unidentified Skakoan 2 (Skako),Star Wars,unidentified skakoan 2 (skako)
43630,https://starwars.fandom.com/wiki/Altana_Thul,Altana Thul,Star Wars,altana thul
43631,https://starwars.fandom.com/wiki/Valyn_Thul,Valyn Thul,Star Wars,valyn thul
43632,https://starwars.fandom.com/wiki/Yudin_Thul,Yudin Thul,Star Wars,yudin thul
43633,https://starwars.fandom.com/wiki/Tenantius_Thul,Tenantius Thul,Star Wars,tenantius thul
43634,https://starwars.fandom.com/wiki/Stanel_Andaren_Thul,Stanel Andaren Thul,Star Wars,stanel andaren thul
43635,https://starwars.fandom.com/wiki/Daria_Thul,Daria Thul,Star Wars,daria thul
43636,https://starwars.fandom.com/wiki/Rehmar_Thul,Rehmar Thul,Star Wars,rehmar thul
43637,https://starwars.fandom.com/wiki/Paulus_Thul,Paulus Thul,Star Wars,paulus thul
43638,https://starwars.fandom.com/wiki/Keldas_Thul,Keldas Thul,Star Wars,keldas thul
43639,https://starwars.fandom.com/wiki/Jorad_Sindarus_Thul,Jorad Sindarus Thul,Star Wars,jorad sindarus thul
43640,https://starwars.fandom.com/wiki/Gevin_Thul,Gevin Thul,Star Wars,gevin thul
43641,https://starwars.fandom.com/wiki/Bevek_Thul,Bevek Thul,Star Wars,bevek thul
43642,https://starwars.fandom.com/wiki/Haronn,Haronn,Star Wars,haronn
43643,https://starwars.fandom.com/wiki/Ben_Kahob,Ben Kahob,Star Wars,ben kahob
43644,https://starwars.fandom.com/wiki/Bokete,Bokete,Star Wars,bokete
43645,https://starwars.fandom.com/wiki/Gosse,Gosse,Star Wars,gosse
43646,https://starwars.fandom.com/wiki/Vermilion_(bounty_hunter),Vermilion (bounty hunter),Star Wars,vermilion (bounty hunter)
43647,https://starwars.fandom.com/wiki/Granta,Granta,Star Wars,granta
43648,https://starwars.fandom.com/wiki/Danison_Varik,Danison Varik,Star Wars,danison varik
43649,https://starwars.fandom.com/wiki/Ernisto_Misar,Ernisto Misar,Star Wars,ernisto misar
43650,https://starwars.fandom.com/wiki/Palla_Mazlin,Palla Mazlin,Star Wars,palla mazlin
43651,https://starwars.fandom.com/wiki/Ranneth,Ranneth,Star Wars,ranneth
43652,https://starwars.fandom.com/wiki/Kallum,Kallum,Star Wars,kallum
43653,https://starwars.fandom.com/wiki/Hagen_Longmyre,Hagen Longmyre,Star Wars,hagen longmyre
43654,https://starwars.fandom.com/wiki/Gayem_Leksende,Gayem Leksende,Star Wars,gayem leksende
43655,https://starwars.fandom.com/wiki/Fauler,Fauler,Star Wars,fauler
43656,https://starwars.fandom.com/wiki/Unidentified_Duros_thug,Unidentified Duros thug,Star Wars,unidentified duros thug
43657,https://starwars.fandom.com/wiki/Aris_Vauranelle,Aris Vauranelle,Star Wars,aris vauranelle
43658,https://starwars.fandom.com/wiki/Cazzush,Cazzush,Star Wars,cazzush
43659,https://starwars.fandom.com/wiki/Gash,Gash,Star Wars,gash
43660,https://starwars.fandom.com/wiki/Brel_Orus,Brel Orus,Star Wars,brel orus
43661,https://starwars.fandom.com/wiki/Jannik_(Human),Jannik (Human),Star Wars,jannik (human)
43662,https://starwars.fandom.com/wiki/Halidrell_Setsyn,Halidrell Setsyn,Star Wars,halidrell setsyn
43663,https://starwars.fandom.com/wiki/Girik,Girik,Star Wars,girik
43664,https://starwars.fandom.com/wiki/Dellocon,Dellocon,Star Wars,dellocon
43665,https://starwars.fandom.com/wiki/Locke_(Corellian),Locke (Corellian),Star Wars,locke (corellian)
43666,https://starwars.fandom.com/wiki/Reneget_Vause,Reneget Vause,Star Wars,reneget vause
43667,https://starwars.fandom.com/wiki/Tusk,Tusk,Star Wars,tusk
43668,https://starwars.fandom.com/wiki/Sewlor,Sewlor,Star Wars,sewlor
43669,https://starwars.fandom.com/wiki/Erial,Erial,Star Wars,erial
43670,https://starwars.fandom.com/wiki/Cinch,Cinch,Star Wars,cinch
43671,https://starwars.fandom.com/wiki/Valon_(pirate),Valon (pirate),Star Wars,valon (pirate)
43672,https://starwars.fandom.com/wiki/Unidentified_Dulok_hunter,Unidentified Dulok hunter,Star Wars,unidentified dulok hunter
43673,https://starwars.fandom.com/wiki/Addy_Ingrol,Addy Ingrol,Star Wars,addy ingrol
43674,https://starwars.fandom.com/wiki/Asirr,Asirr,Star Wars,asirr
43675,https://starwars.fandom.com/wiki/Evad,Evad,Star Wars,evad
43676,https://starwars.fandom.com/wiki/Tarkom,Tarkom,Star Wars,tarkom
43677,https://starwars.fandom.com/wiki/Melarra,Melarra,Star Wars,melarra
43678,https://starwars.fandom.com/wiki/Evran,Evran,Star Wars,evran
43679,https://starwars.fandom.com/wiki/Unidentified_technician_(Reciprocity),Unidentified technician (Reciprocity),Star Wars,unidentified technician (reciprocity)
43680,https://starwars.fandom.com/wiki/Chanya_Medaal,Chanya Medaal,Star Wars,chanya medaal
43681,https://starwars.fandom.com/wiki/Abasi_Vesco,Abasi Vesco,Star Wars,abasi vesco
43682,https://starwars.fandom.com/wiki/Jeral_Vesk,Jeral Vesk,Star Wars,jeral vesk
43683,https://starwars.fandom.com/wiki/Aza_Gundo,Aza Gundo,Star Wars,aza gundo
43684,https://starwars.fandom.com/wiki/Darth_Vexus,Darth Vexus,Star Wars,darth vexus
43685,https://starwars.fandom.com/wiki/Trigo_Shane,Trigo Shane,Star Wars,trigo shane
43686,https://starwars.fandom.com/wiki/Unidentified_bald_Sanyassan_assailant,Unidentified bald Sanyassan assailant,Star Wars,unidentified bald sanyassan assailant
43687,https://starwars.fandom.com/wiki/Aidarro,Aidarro,Star Wars,aidarro
43688,https://starwars.fandom.com/wiki/Andria,Andria,Star Wars,andria
43689,https://starwars.fandom.com/wiki/Barret,Barret,Star Wars,barret
43690,https://starwars.fandom.com/wiki/Blancia_Sel,Blancia Sel,Star Wars,blancia sel
